raw_formula,formula,signature,scale_signature,gp_fitness,distinct_fields,historical_exact_match,historical_scale_match,formula_length,full_net_excess,full_gross_excess,full_turnover,full_annual_cost,size_rank_corr,decision,used_fields,train_periods,train_net_excess,train_gross_excess,train_turnover,train_annual_cost,valid_periods,valid_net_excess,valid_gross_excess,valid_turnover,valid_annual_cost,test_periods,test_net_excess,test_gross_excess,test_turnover,test_annual_cost,duplicate_of
"Div(Div(Div(TsSum(book_to_market_ratio_lyr,10),current_liabilities),oper_roe_lyr),current_liabilities)","(((SUM(BOOK_TO_MARKET_RATIO_LYR,10)/CURRENT_LIABILITIES)/OPER_ROE_LYR)/CURRENT_LIABILITIES)","DIV(DIV(DIV(SUM(BOOK_TO_MARKET_RATIO_LYR,10),CURRENT_LIABILITIES),OPER_ROE_LYR),CURRENT_LIABILITIES)","DIV(SUM(BOOK_TO_MARKET_RATIO_LYR,10),MUL(CURRENT_LIABILITIES,CURRENT_LIABILITIES,OPER_ROE_LYR))",0.06416440478616484,3,False,False,91,0.06416440478616484,0.07032124244325884,0.020359912887215614,0.006156837657094002,-0.2744370102882385,eligible_local_screen,"book_to_market_ratio_lyr,current_liabilities,oper_roe_lyr",146.0,0.06458143024375178,0.07098641493549086,0.02118050493299961,0.006404984691739082,48.0,0.10028900762200356,0.10644238740205765,0.020348478108644485,0.006153379780054092,47.0,0.02579794212554364,0.031365273987993283,0.018410488963127136,0.005567331862449646,
"Div(Div(Div(book_to_market_ratio_lf,oper_roe_lyr),current_liabilities),current_liabilities)",(((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/CURRENT_LIABILITIES)/CURRENT_LIABILITIES),"DIV(DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),CURRENT_LIABILITIES),CURRENT_LIABILITIES)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(CURRENT_LIABILITIES,CURRENT_LIABILITIES,OPER_ROE_LYR))",0.0641309604666416,3,False,False,82,0.0641309604666416,0.07119668074168604,0.023365477100014687,0.007065720275044441,-0.27140548825263977,eligible_local_screen,"book_to_market_ratio_lf,current_liabilities,oper_roe_lyr",146.0,0.06395329429127583,0.0713204227081717,0.024362197145819664,0.0073671284168958665,48.0,0.10693785622715951,0.1140277996659279,0.023445580154657364,0.007089943438768387,47.0,0.020854414118984914,0.027069829531172488,0.020553622394800186,0.006215415412187576,
"Div(Div(Div(Div(book_to_market_ratio_lf,Constant(5.0)),current_liabilities),oper_roe_lyr),current_liabilities)",((((BOOK_TO_MARKET_RATIO_LF/5)/CURRENT_LIABILITIES)/OPER_ROE_LYR)/CURRENT_LIABILITIES),"DIV(DIV(DIV(DIV(BOOK_TO_MARKET_RATIO_LF,5),CURRENT_LIABILITIES),OPER_ROE_LYR),CURRENT_LIABILITIES)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(CURRENT_LIABILITIES,CURRENT_LIABILITIES,OPER_ROE_LYR))",0.0641309604666416,3,False,False,86,0.0641309604666416,0.07119668074168604,0.023365477100014687,0.007065720275044441,-0.27140551805496216,reject_scale_invariant_batch_duplicate,"book_to_market_ratio_lf,current_liabilities,oper_roe_lyr",146.0,0.06395329429127583,0.0713204227081717,0.024362197145819664,0.0073671284168958665,48.0,0.10693785622715951,0.1140277996659279,0.023445580154657364,0.007089943438768387,47.0,0.020854414118984914,0.027069829531172488,0.020553622394800186,0.006215415412187576,(((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/CURRENT_LIABILITIES)/CURRENT_LIABILITIES)
"Div(Div(ratio_sp_ttm,oper_main_profit_ttm),inventory)",((RATIO_SP_TTM/OPER_MAIN_PROFIT_TTM)/INVENTORY),"DIV(DIV(RATIO_SP_TTM,OPER_MAIN_PROFIT_TTM),INVENTORY)","DIV(RATIO_SP_TTM,MUL(INVENTORY,OPER_MAIN_PROFIT_TTM))",0.06399145646429161,3,False,False,47,0.06399145646429161,0.07804560819602112,0.0464753694832325,0.014054151731729506,-0.17243529856204987,reject_nonpositive_valid_or_test_net,"inventory,oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08457485224098375,0.09910408552378824,0.048046406358480453,0.01452923328280449,48.0,0.07190901219248771,0.0857401080429554,0.045737750828266144,0.013831095850467682,47.0,-0.008491173447763668,0.00477170854648377,0.043858736753463745,0.013262881994247437,
"Div(TsMed(ratio_sp_ttm,10),oper_main_profit_ttm)","(TS_MEDIAN(RATIO_SP_TTM,10)/OPER_MAIN_PROFIT_TTM)","DIV(MEDIAN(RATIO_SP_TTM,10),OPER_MAIN_PROFIT_TTM)","DIV(MEDIAN(RATIO_SP_TTM,10),OPER_MAIN_PROFIT_TTM)",0.06388779739114259,2,False,False,49,0.06388779739114259,0.08107900006147836,0.05684921517968178,0.01719120267033577,-0.16026200354099274,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08707219543595837,0.10484114689369725,0.05875976011157036,0.017768951457738876,48.0,0.057710719853639604,0.07486745640635491,0.056735239923000336,0.017156736552715303,47.0,-0.002284525765383497,0.013608319835459933,0.05255570635199547,0.01589284560084343,
"Div(TsSum(TsMax(TsWMA(TsEMA(Greater(TsWMA(book_to_market_ratio_lf,10),TsMaxDiff(Constant(-30.0),20)),20),50),30),10),TsMax(TsMax(TsMax(TsMax(TsMax(TsMax(current_liabilities,40),40),40),40),40),40))","(SUM(TS_MAX(WMA(EMA(MAX(WMA(BOOK_TO_MARKET_RATIO_LF,10),((-30)-TS_MAX((-30),20))),20),50),30),10)/TS_MAX(TS_MAX(TS_MAX(TS_MAX(TS_MAX(TS_MAX(CURRENT_LIABILITIES,40),40),40),40),40),40))","DIV(SUM(MAX_TS(WMA(EMA(MAX(WMA(BOOK_TO_MARKET_RATIO_LF,10),SUB(MUL(-1,30),MAX_TS(MUL(-1,30),20))),20),50),30),10),MAX_TS(CURRENT_LIABILITIES,40))","DIV(SUM(MAX_TS(WMA(EMA(MAX(WMA(BOOK_TO_MARKET_RATIO_LF,10),SUB(MUL(-1,30),MAX_TS(MUL(-1,30),20))),20),50),30),10),MAX_TS(CURRENT_LIABILITIES,40))",0.06334521409567462,2,False,False,184,0.06334521409567462,0.06833204055722819,0.01649082824587822,0.004986826461553574,-0.660414457321167,reject_size_exposure,"book_to_market_ratio_lf,current_liabilities",146.0,0.05325230789266221,0.058612541139942326,0.017725639045238495,0.005360233247280121,48.0,0.12458799564689398,0.12888032533228397,0.014194211922585964,0.004292329685389996,47.0,0.03206284626490892,0.0366879939398867,0.015294800512492657,0.004625147674977779,
"Div(Div(ratio_ep_ttm,Ref(oper_roe_lyr,40)),oper_main_profit_ttm)","((RATIO_EP_TTM/REF(OPER_ROE_LYR,40))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(RATIO_EP_TTM,REF(OPER_ROE_LYR,40)),OPER_MAIN_PROFIT_TTM)","DIV(RATIO_EP_TTM,MUL(REF(OPER_ROE_LYR,40),OPER_MAIN_PROFIT_TTM))",0.0632746014128582,3,False,False,58,0.0632746014128582,0.08456234239443704,0.07039596885442734,0.021287740981578828,-0.23289403319358826,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,oper_roe_lyr,ratio_ep_ttm",146.0,0.08312015618543102,0.10513687329749538,0.07280660420656204,0.022016717112064363,48.0,0.09722770009338857,0.11828555054962636,0.06963574886322021,0.021057850456237794,47.0,-0.03374714764534159,-0.013790827323781682,0.06599312275648117,0.019956320321559907,
"Div(Div(Div(ratio_ep_ttm,oper_roe_lyr),oper_main_profit_ttm),oper_main_profit_ttm)",(((RATIO_EP_TTM/OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(DIV(RATIO_EP_TTM,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM),OPER_MAIN_PROFIT_TTM)","DIV(RATIO_EP_TTM,MUL(OPER_MAIN_PROFIT_TTM,OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR))",0.0631719242309881,3,False,False,73,0.0631719242309881,0.08008598529451616,0.05593274161219597,0.016914061063528062,-0.5979648232460022,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,oper_roe_lyr,ratio_ep_ttm",146.0,0.08378651296749506,0.10164112897768413,0.0590430423617363,0.017854616010189055,48.0,0.08286925624608996,0.09895546808838845,0.05319514498114586,0.016086211842298505,47.0,-0.02150603965584268,-0.006143615157046216,0.05080166831612587,0.015362424498796464,
"Div(Div(book_to_market_ratio_lf,TsMed(Constant(-0.01),20)),oper_main_profit_ttm)","((BOOK_TO_MARKET_RATIO_LF/TS_MEDIAN((-0.01),20))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MEDIAN(MUL(-1,0.01),20)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,70,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,Constant(-5.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF/(-5))/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MUL(-1,5)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,53,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,Constant(-10.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF/(-10))/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MUL(-1,10)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,54,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,Constant(-30.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF/(-30))/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MUL(-1,30)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,54,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,TsWMA(Constant(-0.5),10)),oper_main_profit_ttm)","((BOOK_TO_MARKET_RATIO_LF/WMA((-0.5),10))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,WMA(MUL(-1,0.5),10)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,63,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,oper_main_profit_ttm),Constant(-2.0))",((BOOK_TO_MARKET_RATIO_LF/OPER_MAIN_PROFIT_TTM)/(-2)),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM),MUL(-1,2))","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,53,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,TsWMA(Constant(-2.0),40)),oper_main_profit_ttm)","((BOOK_TO_MARKET_RATIO_LF/WMA((-2),40))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,WMA(MUL(-1,2),40)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,61,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,Constant(-1.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF/(-1))/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MUL(-1,1)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,53,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(Div(book_to_market_ratio_lf,Less(Constant(-1.0),Constant(10.0))),oper_main_profit_ttm)","((BOOK_TO_MARKET_RATIO_LF/MIN((-1),10))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,MIN(10,MUL(-1,1))),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM)",0.06307250057355002,2,False,True,61,,,,,,reject_scale_invariant_historical_formula,"book_to_market_ratio_lf,oper_main_profit_ttm",,,,,,,,,,,,,,,,
"Div(TsMean(book_to_market_ratio_lyr,10),oper_main_profit_ttm)","(MA(BOOK_TO_MARKET_RATIO_LYR,10)/OPER_MAIN_PROFIT_TTM)","DIV(MA(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)","DIV(MA(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)",0.06211421766790612,2,False,False,54,0.06211421766790612,0.07963795444282754,0.05794886499643326,0.017523736774921417,-0.19764971733093262,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08423884793185209,0.10284614334367727,0.06153206154704094,0.01860729541182518,48.0,0.0631268887102604,0.07953732088208199,0.05426730215549469,0.016410432171821594,47.0,-0.008218468926308004,0.007647243126275691,0.052465979009866714,0.015865712052583695,
"Div(ratio_sp_ttm,TsSum(oper_main_profit_ttm,20))","(RATIO_SP_TTM/SUM(OPER_MAIN_PROFIT_TTM,20))","DIV(RATIO_SP_TTM,SUM(OPER_MAIN_PROFIT_TTM,20))","DIV(RATIO_SP_TTM,SUM(OPER_MAIN_PROFIT_TTM,20))",0.062112078951008586,2,False,False,43,0.062112078951008586,0.08300229306042936,0.0690813958644867,0.020890214109420775,-0.162786602973938,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08387737933658573,0.10496326456331227,0.06972845643758774,0.021085885226726532,48.0,0.0695263902157545,0.08919530175626278,0.06504269689321518,0.01966891154050827,47.0,-0.01171737346902807,0.008458338138904977,0.06671862304210663,0.020175711607933047,
"Div(ratio_sp_ttm,TsMax(TsMax(TsMax(TsMax(TsMax(TsEMA(TsMinMaxDiff(inventory,20),50),40),40),40),40),40))","(RATIO_SP_TTM/TS_MAX(TS_MAX(TS_MAX(TS_MAX(TS_MAX(EMA((TS_MAX(INVENTORY,20)-TS_MIN(INVENTORY,20)),50),40),40),40),40),40))","DIV(RATIO_SP_TTM,MAX_TS(EMA(SUB(MAX_TS(INVENTORY,20),MIN_TS(INVENTORY,20)),50),40))","DIV(RATIO_SP_TTM,MAX_TS(EMA(SUB(MAX_TS(INVENTORY,20),MIN_TS(INVENTORY,20)),50),40))",0.06174270102441063,2,False,False,121,0.06174270102441063,0.07516402802526703,0.044382695108652115,0.0134213270008564,-0.5689991116523743,reject_nonpositive_valid_or_test_net,"inventory,ratio_sp_ttm",146.0,0.09489755247365939,0.10833675747048366,0.044441815465688705,0.013439204996824265,48.0,0.05344625329971314,0.0664041504263878,0.04285018891096115,0.012957897126674653,47.0,-0.03250234015406446,-0.018936964045179652,0.04485904797911644,0.013565376108884811,
"Div(Div(book_to_market_ratio_lf,oper_roe_lyr),Less(TsSkew(oper_roe_lyr,40),TsMean(Constant(-0.5),20)))","((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/MIN(TS_SKEW(OPER_ROE_LYR,40),MA((-0.5),20)))","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),MIN(MA(MUL(-1,0.5),20),SKEW(OPER_ROE_LYR,40)))","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(OPER_ROE_LYR,MIN(MA(MUL(-1,0.5),20),SKEW(OPER_ROE_LYR,40))))",0.06137377071731813,2,False,False,84,0.06137377071731813,0.07409285747164018,0.04206047207117081,0.012719086754322052,-0.022790824994444847,eligible_local_screen,"book_to_market_ratio_lf,oper_roe_lyr",146.0,0.03456168775231871,0.04603722977311644,0.03794822096824646,0.01147554202079773,48.0,0.1526013065636158,0.16675884425640108,0.04681725427508354,0.014157537692785263,47.0,0.05104218331651485,0.06660674632863796,0.05147011578083038,0.015564563012123108,
"Div(Div(ratio_ep_ttm,ratio_pcf_ocf_ttm),oper_main_profit_ttm)",((RATIO_EP_TTM/RATIO_PCF_OCF_TTM)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(RATIO_EP_TTM,RATIO_PCF_OCF_TTM),OPER_MAIN_PROFIT_TTM)","DIV(RATIO_EP_TTM,MUL(OPER_MAIN_PROFIT_TTM,RATIO_PCF_OCF_TTM))",0.06127422285668582,3,False,False,55,0.06127422285668582,0.08502554942958088,0.07854274660348892,0.02375132657289505,-0.14374837279319763,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_ep_ttm,ratio_pcf_ocf_ttm",146.0,0.08733988787686989,0.11184365390098258,0.08103097230195999,0.024503766024112698,48.0,0.05275276454687118,0.07588619738817215,0.07649944722652435,0.023133432841300965,47.0,-0.011667430705212532,0.011052156382418693,0.07513090968132019,0.022719587087631225,
"Div(Greater(ratio_ep_ttm,Constant(5.0)),oper_main_profit_ttm)","(MAX(RATIO_EP_TTM,5)/OPER_MAIN_PROFIT_TTM)","DIV(MAX(5,RATIO_EP_TTM),OPER_MAIN_PROFIT_TTM)","DIV(MAX(5,RATIO_EP_TTM),OPER_MAIN_PROFIT_TTM)",0.06069812127104438,2,False,False,42,0.06069812127104438,0.08305392324677147,0.07392791658639908,0.022355801975727084,-0.1603768914937973,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_ep_ttm",146.0,0.08706445842769049,0.1103815648653736,0.07710683345794678,0.023317106437683106,48.0,0.06286549120545387,0.0846360169351101,0.07199247926473618,0.02177052572965622,47.0,-0.024049811850519888,-0.0034519722566325613,0.06811454892158508,0.020597839593887328,
"Div(Div(Div(book_to_market_ratio_lf,oper_roe_lyr),oper_main_profit_ttm),oper_roe_lyr)",(((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM)/OPER_ROE_LYR),"DIV(DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM),OPER_ROE_LYR)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR,OPER_ROE_LYR))",0.06010473287033838,3,False,False,76,0.06010473287033838,0.07301449459123414,0.04269101098179817,0.012909761720895767,-0.11910821497440338,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.07680648926863931,0.09045928618679308,0.04514813795685768,0.013652796918153763,48.0,0.07349105612039566,0.08596919998526574,0.041263703256845474,0.012478143864870072,47.0,-0.005860311930610779,0.005593954486415741,0.03787786513566971,0.01145426641702652,
"Div(Div(Div(book_to_market_ratio_lf,oper_roe_lyr),oper_roe_lyr),oper_main_profit_ttm)",(((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR,OPER_ROE_LYR))",0.06010473287033838,3,False,False,76,0.06010473287033838,0.07301449459123414,0.04269101098179817,0.012909761720895767,-0.11910821497440338,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.07680648926863931,0.09045928618679308,0.04514813795685768,0.013652796918153763,48.0,0.07349105612039566,0.08596919998526574,0.041263703256845474,0.012478143864870072,47.0,-0.005860311930610779,0.005593954486415741,0.03787786513566971,0.01145426641702652,
"Div(Div(Div(book_to_market_ratio_lf,oper_main_profit_ttm),oper_roe_lyr),oper_roe_lyr)",(((BOOK_TO_MARKET_RATIO_LF/OPER_MAIN_PROFIT_TTM)/OPER_ROE_LYR)/OPER_ROE_LYR),"DIV(DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM),OPER_ROE_LYR),OPER_ROE_LYR)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR,OPER_ROE_LYR))",0.06010473287033838,3,False,False,76,0.06010473287033838,0.07301449459123414,0.04269101098179817,0.012909761720895767,-0.11910822242498398,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.07680648926863931,0.09045928618679308,0.04514813795685768,0.013652796918153763,48.0,0.07349105612039566,0.08596919998526574,0.041263703256845474,0.012478143864870072,47.0,-0.005860311930610779,0.005593954486415741,0.03787786513566971,0.01145426641702652,
"Div(TsEMA(TsMinDiff(ratio_sp_ttm,40),50),oper_main_profit_ttm)","(EMA((RATIO_SP_TTM-TS_MIN(RATIO_SP_TTM,40)),50)/OPER_MAIN_PROFIT_TTM)","DIV(EMA(SUB(RATIO_SP_TTM,MIN_TS(RATIO_SP_TTM,40)),50),OPER_MAIN_PROFIT_TTM)","DIV(EMA(SUB(RATIO_SP_TTM,MIN_TS(RATIO_SP_TTM,40)),50),OPER_MAIN_PROFIT_TTM)",0.060019852159973,2,False,False,69,0.060019852159973,0.08483149372195802,0.08204907923936844,0.024811641561985016,-0.1561860591173172,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08200565969535749,0.10783098250219267,0.08540119975805283,0.025825322806835176,48.0,0.05735197301208974,0.08078265823423864,0.0774824246764183,0.023430685222148896,47.0,-0.005529988329207643,0.017521210236752287,0.07622750848531723,0.02305119856595993,
"Div(TsMax(ratio_bm_ttm,10),oper_main_profit_ttm)","(TS_MAX(RATIO_BM_TTM,10)/OPER_MAIN_PROFIT_TTM)","DIV(MAX_TS(RATIO_BM_TTM,10),OPER_MAIN_PROFIT_TTM)","DIV(MAX_TS(RATIO_BM_TTM,10),OPER_MAIN_PROFIT_TTM)",0.059835502129620036,2,False,False,46,0.059835502129620036,0.0777268023906407,0.05916435271501541,0.017891300261020662,-0.20291222631931305,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_bm_ttm",146.0,0.07965475375472683,0.09874905952035565,0.06314254552125931,0.019094305765628813,48.0,0.06291238154768944,0.07959737107157708,0.05517522990703583,0.016684989523887632,47.0,-0.00537705586248256,0.010513198724452485,0.052547138184309006,0.015890254586935045,
"Div(TsMax(book_to_market_ratio_lf,40),current_liabilities)","(TS_MAX(BOOK_TO_MARKET_RATIO_LF,40)/CURRENT_LIABILITIES)","DIV(MAX_TS(BOOK_TO_MARKET_RATIO_LF,40),CURRENT_LIABILITIES)","DIV(MAX_TS(BOOK_TO_MARKET_RATIO_LF,40),CURRENT_LIABILITIES)",0.05888351187808633,2,False,False,56,0.05888351187808633,0.0653121919552815,0.02125886268913746,0.006428680077195168,-0.6439212560653687,reject_size_exposure,"book_to_market_ratio_lf,current_liabilities",146.0,0.04958172143477283,0.05604198991435848,0.02136332169175148,0.006460268479585647,48.0,0.11645751889050007,0.12335426844656468,0.022806711494922638,0.006896749556064606,47.0,0.028859899053484836,0.03483201544335548,0.01974906213581562,0.005972116389870644,
"Div(Div(book_to_market_ratio_lf,TsSum(Ref(oper_main_profit_ttm,30),40)),oper_main_profit_ttm)","((BOOK_TO_MARKET_RATIO_LF/SUM(REF(OPER_MAIN_PROFIT_TTM,30),40))/OPER_MAIN_PROFIT_TTM)","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,SUM(REF(OPER_MAIN_PROFIT_TTM,30),40)),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(SUM(REF(OPER_MAIN_PROFIT_TTM,30),40),OPER_MAIN_PROFIT_TTM))",0.05886889043789187,2,False,False,85,0.05886889043789187,0.08454960312586107,0.08492299169301987,0.025680712687969207,-0.5911716222763062,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm",146.0,0.06961983855309553,0.09569737290682859,0.08623523265123367,0.02607753435373306,48.0,0.1000599108606577,0.1261016193777323,0.08611676096916199,0.026041708517074585,47.0,-0.017564950003015233,0.007484213183534906,0.08283453434705734,0.02504916318655014,
"Div(TsWMA(book_to_market_ratio_lf,30),oper_main_profit_ttm)","(WMA(BOOK_TO_MARKET_RATIO_LF,30)/OPER_MAIN_PROFIT_TTM)","DIV(WMA(BOOK_TO_MARKET_RATIO_LF,30),OPER_MAIN_PROFIT_TTM)","DIV(WMA(BOOK_TO_MARKET_RATIO_LF,30),OPER_MAIN_PROFIT_TTM)",0.05886854139346305,2,False,False,54,0.05886854139346305,0.07561679559129897,0.05538443848490715,0.016748254197835922,-0.20629870891571045,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm",146.0,0.07766933653436296,0.09553186076961152,0.0590691938996315,0.017862524235248565,48.0,0.063932111120224,0.07954724058508873,0.05163733288645744,0.01561512946486473,47.0,-0.005279422383739593,0.0097388726599673,0.04966367408633232,0.015018295043706893,
"Div(Ref(book_to_market_ratio_lyr,10),oper_main_profit_ttm)","(REF(BOOK_TO_MARKET_RATIO_LYR,10)/OPER_MAIN_PROFIT_TTM)","DIV(REF(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)","DIV(REF(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)",0.05885218495946702,2,False,False,55,0.05885218495946702,0.0780776433430272,0.06357625126838684,0.01922545838356018,-0.19521723687648773,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.07820927295880775,0.09859008021550636,0.0673968493938446,0.02038080725669861,48.0,0.06209080533385278,0.08018282130360604,0.05982809513807297,0.018092015969753263,47.0,-0.005138011108433947,0.012208129687512174,0.057361576706171036,0.01734614079594612,
