date,position,history_days,selected,selected_count,weights,ric,ricir,is_validation,model
2025-04-01 00:00:00,86,86,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.104000;reversal40:0.091751;value_component:0.071663;impact60:0.064578;size_component:0.055066,weighted_reversal_lowturn:0.830172;reversal40:0.576906;value_component:0.418907;impact60:0.382785;size_component:0.249286,True,AlphaPROBE_expanding_simple
2025-04-16 00:00:00,87,87,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103805;reversal40:0.092113;value_component:0.072703;impact60:0.065123;size_component:0.054479,weighted_reversal_lowturn:0.833383;reversal40:0.582449;value_component:0.426784;impact60:0.388103;size_component:0.247995,True,AlphaPROBE_expanding_simple
2025-04-30 00:00:00,88,88,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.105530;reversal40:0.094478;value_component:0.070910;impact60:0.065138;size_component:0.056159,weighted_reversal_lowturn:0.844961;reversal40:0.594973;value_component:0.416624;impact60:0.390446;size_component:0.256458,True,AlphaPROBE_expanding_simple
2025-05-19 00:00:00,89,89,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.104391;reversal40:0.092884;value_component:0.071753;impact60:0.068352;size_component:0.059909,weighted_reversal_lowturn:0.837501;reversal40:0.585631;value_component:0.423526;impact60:0.405343;size_component:0.271590,True,AlphaPROBE_expanding_simple
2025-06-03 00:00:00,90,90,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103896;reversal40:0.090299;value_component:0.072333;impact60:0.069350;size_component:0.060371,weighted_reversal_lowturn:0.837653;reversal40:0.565761;value_component:0.429138;impact60:0.412933;size_component:0.275182,True,AlphaPROBE_expanding_simple
2025-06-17 00:00:00,91,91,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.104555;reversal40:0.091275;value_component:0.071498;impact60:0.068592;size_component:0.059929,weighted_reversal_lowturn:0.846586;reversal40:0.574092;value_component:0.426084;impact60:0.410321;size_component:0.274645,True,AlphaPROBE_expanding_simple
2025-07-01 00:00:00,92,92,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.105045;reversal40:0.090509;value_component:0.071860;impact60:0.069715;size_component:0.061168,weighted_reversal_lowturn:0.854643;reversal40:0.571811;value_component:0.430521;impact60:0.418474;size_component:0.281453,True,AlphaPROBE_expanding_simple
2025-07-15 00:00:00,93,93,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.105216;reversal40:0.091230;value_component:0.071583;impact60:0.069821;size_component:0.060810,weighted_reversal_lowturn:0.860645;reversal40:0.578960;value_component:0.431156;impact60:0.421399;size_component:0.281302,True,AlphaPROBE_expanding_simple
2025-07-29 00:00:00,94,94,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103732;reversal40:0.089671;value_component:0.071395;impact60:0.069295;size_component:0.059557,weighted_reversal_lowturn:0.847199;reversal40:0.569512;value_component:0.432327;impact60:0.420286;size_component:0.276559,True,AlphaPROBE_expanding_simple
2025-08-12 00:00:00,95,95,"weighted_reversal_lowturn,reversal40,impact60,value_component,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;impact60:0.200000;value_component:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103085;reversal40:0.087541;impact60:0.070141;value_component:0.068839;size_component:0.060648,weighted_reversal_lowturn:0.845299;reversal40:0.554120;impact60:0.427162;value_component:0.414345;size_component:0.282787,True,AlphaPROBE_expanding_simple
