date,stock_count,held_return,gross_excess,turnover,rank_ic,ic,cycle,components,component_names,roles
2025-01-20 00:00:00,4942,0.017132071374117267,0.01712812803542478,0.0444444444444444,0.1471882743654386,0.09261914004758662,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-01-27 00:00:00,4942,0.04952091078515105,-0.012689528095438364,0.042424242424242475,-0.04199357212268532,-0.06613768127876044,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-02-11 00:00:00,4946,0.00332039239101344,-3.279830077041086e-05,0.03838383838383841,0.04873807021412967,0.0015713133324928926,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-02-18 00:00:00,4947,0.032511784610663355,-0.0004734408419932237,0.0444444444444444,0.06122627423506384,0.014825823977724067,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-02-25 00:00:00,4943,-0.007692520981284806,0.0059584285756995896,0.0565656565656566,0.1206483121705605,0.10080401205530026,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-03-04 00:00:00,4939,0.03759977396689893,0.00951582174891236,0.04251012145748989,0.09868813217146792,0.06994760534278648,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-03-11 00:00:00,4939,0.0228791128013072,0.01096719119546491,0.052631578947368474,0.15731026022854583,0.1253292748720116,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-03-18 00:00:00,4941,-0.01823486964798809,0.008167227084547837,0.03434343434343434,0.14057138545672812,0.13378812852945926,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-03-25 00:00:00,4938,-0.012842291602745037,0.002997040700138825,0.054655870445344146,-0.036259177682941124,-0.013865185010659902,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-04-01 00:00:00,4941,-0.06937072783006518,0.004773882734709661,0.06262626262626259,-0.0018418334605851303,0.004698366936798415,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-04-09 00:00:00,4942,0.03151587452474436,0.01236650023721915,0.06868686868686869,0.2104580820978914,0.13114199978537072,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-04-16 00:00:00,4941,0.02650507888511388,0.00958581848037639,0.05252525252525253,0.11973683154702472,0.0853158509852473,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-04-23 00:00:00,4945,0.044324442366090074,0.009881888052977968,0.07272727272727275,0.037881771499277204,0.02332813362284661,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-04-30 00:00:00,4926,0.032095517085247806,0.012765977288578211,0.14401622718052742,0.18186234845832078,0.13761145118271584,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-05-12 00:00:00,4954,0.038681511934408566,0.021515173793605322,0.04435483870967738,0.3272113621046095,0.21724631455825008,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-05-19 00:00:00,4948,-0.007064297758165996,0.006923259824347246,0.036363636363636376,0.12409822160860123,0.09204356205787802,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-05-26 00:00:00,4946,0.025501388311879977,0.005826611974558898,0.03232323232323231,0.05689332443227337,0.02347666119303566,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-06-03 00:00:00,4940,0.02184072254098014,0.006465001514979644,0.054655870445344146,0.09057696690675854,0.056804028895220224,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-06-10 00:00:00,4951,-0.008762014956063236,0.00187441717523853,0.032258064516129004,-0.03246335868978853,-0.005301447359133316,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
