factor_id,handler,date,common_stocks,spearman
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-13,4114,-0.1852212083249294
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-14,4116,-0.11690351756774985
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-17,4117,-0.09312674732624492
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-18,4118,-0.06282273561493916
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-19,4118,-0.10931088828022907
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-20,4119,-0.07259898965292537
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-21,4120,-0.09209255787672348
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-24,4120,-0.042955846087616205
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-25,4118,-0.04517519738109421
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-26,4119,-0.04939930329623953
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-27,4124,-0.030475265790332343
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-28,4129,-0.09142562118156047
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-07,4132,-0.10090949198837985
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-08,4134,-0.15743231115632236
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-09,4136,-0.1064349257249197
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-10,4138,-0.12935336731106473
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-11,4141,-0.1352909871737453
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-14,4145,-0.13828652175888484
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-15,4148,-0.09544568941641272
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-16,4149,-0.10932167412309633
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-17,4149,-0.07302620104034571
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-18,4151,-0.07796458585668002
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-21,4152,-0.06674571374763792
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-22,4153,-0.05599998202190103
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-23,4157,0.008555038452890401
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-24,4163,0.0008494478867998374
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-25,4168,-0.015155072355743163
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-02-28,4167,0.015334618050564009
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-01,4168,0.01199060475408923
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-02,4167,-0.0294468250549775
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-03,4168,-0.06453191119903504
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-04,4171,-0.060952596277116466
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-07,4171,-0.09597385355317573
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-08,4171,-0.06371048014201748
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-09,4172,-0.021405779402354667
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-10,4174,0.0021601309968174573
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-11,4177,0.004396010786730364
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-14,4180,-0.002948539815471089
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-15,4181,0.022050723039122987
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-16,4182,0.037562109732165366
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-17,4184,0.10045400139555494
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-18,4184,0.03604046835719344
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-21,4187,0.022066992985535508
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-22,4189,-0.022194749867621082
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-23,4191,0.02525943505323616
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-24,4190,0.014182525566282949
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-25,4189,-0.018263798648880177
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-28,4192,-0.04805169225417625
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-29,4193,-0.03944086315546585
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-30,4196,0.00454956340799267
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-03-31,4192,-0.03067914555276082
