date,stock_count,pearson,spearman
2023-10-18,4384,0.3587888842252621,0.3448445571423696
2023-10-19,4387,0.3519990590790745,0.33708764012108455
2023-10-20,4391,0.3569646149592124,0.34310156520769
2023-10-23,4393,0.3803151540710649,0.3667883157881013
2023-10-24,4393,0.35094330439298305,0.33529404846103
2023-10-25,4395,0.3278999119452574,0.3106336675432999
2023-10-26,4397,0.3450038655524734,0.3294633869957479
2023-10-27,4398,0.33396181880500275,0.3200329441340664
2023-10-30,4397,0.33625786275126274,0.32199378009818413
2023-10-31,4402,0.33180096154131394,0.3175074807917463
2023-11-01,4405,0.3259958771315869,0.31116916510650616
2023-11-02,4404,0.33792543840743566,0.32355062004917484
2023-11-03,4406,0.34466711996624705,0.33081243885402567
2023-11-06,4400,0.36772414470997283,0.3551896766861685
2023-11-07,4403,0.36494482070648243,0.352598561852519
2023-11-08,4406,0.3749842070210126,0.362432622935875
2023-11-09,4406,0.38843553708690487,0.37603209128420795
2023-11-10,4408,0.3762841745371775,0.3630453153925399
2023-11-13,4414,0.37927142604593594,0.3653454598288087
2023-11-14,4417,0.38428185600300724,0.36984724223101617
2023-11-15,4419,0.3818720519343109,0.3673342665828995
2023-11-16,4418,0.3819839183542201,0.3666602209072641
2023-11-17,4421,0.3686553006631787,0.352475595334395
2023-11-20,4426,0.36910866567007616,0.3521985572304717
2023-11-21,4432,0.38411009997448764,0.3670249581012682
2023-11-22,4433,0.37177108922734575,0.3529407009290453
2023-11-23,4435,0.3710633851544458,0.3525357497804531
2023-11-24,4437,0.36035446577508495,0.34211284889511084
2023-11-27,4441,0.35401725909277293,0.3359648715707507
2023-11-28,4442,0.3341825966559578,0.3151599031247045
2023-11-29,4443,0.334456499974504,0.3155520955918471
2023-11-30,4442,0.34488390166619504,0.32607697494020893
2023-12-01,4442,0.36696907733937517,0.3480350166097086
2023-12-04,4441,0.3516261291415655,0.33218346919435715
2023-12-05,4444,0.32369164428704217,0.3036560380092
2023-12-06,4446,0.3103702598895687,0.28940980803395727
2023-12-07,4447,0.31767837067801413,0.29731701279198997
2023-12-08,4451,0.35113519973708507,0.33307281363550356
2023-12-11,4454,0.36379491532109437,0.34478740363676796
2023-12-12,4455,0.3598329428966287,0.3407409854406844
2023-12-13,4459,0.3342474855790868,0.31449884267581457
2023-12-14,4461,0.3263780506474076,0.30552896198495616
2023-12-15,4463,0.3238688648697126,0.30171692207099815
2023-12-18,4462,0.317806033268153,0.2959925970595292
2023-12-19,4460,0.33208158562277584,0.31139470590714213
2023-12-20,4462,0.30655695647375863,0.2863760545284923
2023-12-21,4464,0.2922015952397684,0.27199461938096486
2023-12-22,4464,0.2998496225008017,0.2812549067654104
2023-12-25,4465,0.3145197125850143,0.29786920181691273
2023-12-26,4468,0.31264655198241703,0.2963420913594057
2023-12-27,4469,0.329533369410234,0.31344952528793324
2023-12-28,4466,0.33608812077648775,0.32083215151967676
2023-12-29,4471,0.3181917810265386,0.3020045021609514
2024-01-02,4475,0.26485722752517804,0.24625785524033533
2024-01-03,4476,0.2602679668815277,0.24137046793492475
2024-01-04,4477,0.24133528107573043,0.22185826195163905
2024-01-05,4481,0.24014794825236346,0.22043388295853525
2024-01-08,4481,0.2527966094234924,0.2318906713398904
2024-01-09,4481,0.24188923412468796,0.22141910913118262
2024-01-10,4486,0.2278942882012791,0.20763407437796447
2024-01-11,4487,0.24233964592552,0.22249054019288503
2024-01-12,4485,0.23236108523111948,0.21142469350062024
2024-01-15,4488,0.23517999417160262,0.21408291019029557
2024-01-16,4489,0.24365975011059923,0.22263527633939326
2024-01-17,4493,0.2352808255201228,0.21421800931915613
2024-01-18,4497,0.2838099494371362,0.26513577218060713
2024-01-19,4500,0.2882544721640247,0.27158962302500195
2024-01-22,4501,0.3221289703784931,0.30747971823100145
2024-01-23,4505,0.3727428471997648,0.3597900220964176
2024-01-24,4504,0.38076416590371986,0.36692726833100325
2024-01-25,4508,0.3713256923621017,0.3566019465446242
2024-01-26,4509,0.3523626445011589,0.33480478647487455
2024-01-29,4510,0.352163956630535,0.3358088376394212
2024-01-30,4510,0.3637819296991951,0.34752293259037415
2024-01-31,4512,0.3922684033507409,0.3787632136955316
2024-02-01,4514,0.4218114783101314,0.40984648665812723
2024-02-02,4513,0.4446693311186227,0.43468744748067856
2024-02-05,4515,0.47299215995106003,0.46481456760395506
2024-02-06,4518,0.5132486684858968,0.5097433034693465
2024-02-07,4519,0.547376368985984,0.5470609892705681
2024-02-08,4520,0.5378206203523113,0.5372838170851209
2024-02-19,4523,0.5526886708690388,0.5510325522880715
