date,close
2024-06-07,6166.8932
2024-06-11,6377.2094
2024-06-12,6351.9033
2024-06-13,6403.568
2024-06-14,6376.1988
2024-06-17,6535.3897
2024-06-18,6537.0792
2024-06-19,6534.7936
2024-06-20,6535.0208
2024-06-21,6547.6511
2024-06-24,6384.0488
2024-06-25,6145.1461
2024-06-26,6280.5647
2024-06-27,6201.5648
2024-06-28,6218.0724
2024-07-01,6201.1631
2024-07-02,6090.1902
2024-07-03,6162.6665
2024-07-04,6076.7226
2024-07-05,6086.867
2024-07-08,6090.5971
2024-07-09,6326.5951
2024-07-10,6326.4292
2024-07-11,6379.2678
2024-07-12,6423.5317
2024-07-15,6477.1833
2024-07-16,6688.3503
2024-07-17,6618.9083
2024-07-18,6632.0543
2024-07-19,6806.9093
2024-07-22,6814.0659
2024-07-23,6489.7158
2024-07-24,6432.6074
2024-07-25,6368.0351
2024-07-26,6422.0064
2024-07-29,6311.6124
2024-07-30,6376.6882
2024-07-31,6612.0147
2024-08-01,6641.212
2024-08-02,6468.1868
2024-08-05,6181.0191
2024-08-06,6210.0289
2024-08-07,6137.8497
2024-08-08,6161.0365
2024-08-09,6174.8429
2024-08-12,6148.4902
2024-08-13,6197.1683
2024-08-14,6119.6973
2024-08-15,6154.8247
2024-08-16,6128.1378
2024-08-19,6134.003
2024-08-20,6052.2813
2024-08-21,6009.0567
2024-08-22,5909.7592
2024-08-23,5867.4214
2024-08-26,5857.3493
2024-08-27,5764.1461
2024-08-28,5763.4262
2024-08-29,5822.4402
2024-08-30,6022.4619
2024-09-02,5805.6635
2024-09-03,5839.8109
2024-09-04,5786.4221
2024-09-05,5765.513
2024-09-06,5691.6437
2024-09-09,5663.7344
2024-09-10,5708.6706
2024-09-11,5694.4391
2024-09-12,5623.6451
2024-09-13,5568.1503
2024-09-18,5503.089
2024-09-19,5564.6492
2024-09-20,5533.616
2024-09-23,5467.519
2024-09-24,5678.7265
2024-09-25,5728.3257
2024-09-26,5969.2451
2024-09-27,6426.0852
2024-09-30,7391.3901
2024-10-08,8552.3294
2024-10-09,8771.5274
2024-10-10,8273.8624
2024-10-11,7757.3572
2024-10-14,8018.9464
2024-10-15,7868.3532
2024-10-16,7677.2997
2024-10-17,7701.7778
2024-10-18,8611.9001
2024-10-21,8855.7323
2024-10-22,8728.8166
2024-10-23,8588.0516
2024-10-24,8585.0337
2024-10-25,8644.1672
2024-10-28,8635.224
2024-10-29,8633.1621
2024-10-30,8508.2605
2024-10-31,8698.1004
2024-11-01,8367.2758
2024-11-04,8526.1022
2024-11-05,8941.3933
2024-11-06,9052.7256
2024-11-07,9342.3427
2024-11-08,9330.0701
2024-11-11,9934.7198
2024-11-12,9679.3586
2024-11-13,9696.1045
2024-11-14,9348.0966
2024-11-15,8940.5242
2024-11-18,8748.5183
2024-11-19,9018.7534
2024-11-20,8994.7601
2024-11-21,9056.6677
2024-11-22,8659.5189
2024-11-25,8512.9681
2024-11-26,8448.4641
2024-11-27,8740.9357
2024-11-28,8719.7003
2024-11-29,8889.318
2024-12-02,8945.5489
2024-12-03,8800.2554
2024-12-04,8831.2665
2024-12-05,8803.7327
2024-12-06,8908.9219
2024-12-09,8752.7685
2024-12-10,8808.5494
2024-12-11,8747.8254
2024-12-12,8828.9818
2024-12-13,8680.2616
2024-12-16,8561.9524
2024-12-17,8498.5695
2024-12-18,8738.985
2024-12-19,8941.5466
2024-12-20,9223.9437
2024-12-23,9091.6536
2024-12-24,9216.3399
2024-12-25,9246.7869
2024-12-26,9407.8371
2024-12-27,9328.2849
2024-12-30,9365.2698
2024-12-31,8989.4827
2025-01-02,8582.1827
2025-01-03,8403.2326
2025-01-06,8367.0402
2025-01-07,8751.082
2025-01-08,8765.2381
2025-01-09,8798.5413
2025-01-10,8764.4285
2025-01-13,8712.7268
2025-01-14,9012.8499
2025-01-15,8996.3286
2025-01-16,8751.4399
2025-01-17,8934.9128
2025-01-20,8946.6325
2025-01-21,9016.3261
2025-01-22,9000.4622
2025-01-23,8864.1379
2025-01-24,8917.0272
2025-01-27,8658.8545
2025-02-05,8954.2491
2025-02-06,9291.5683
2025-02-07,9342.3422
2025-02-10,9449.5041
2025-02-11,9357.3289
2025-02-12,9635.1354
2025-02-13,9366.739
2025-02-14,9381.6093
2025-02-17,9522.037
2025-02-18,9331.6133
2025-02-19,9687.0933
2025-02-20,9618.6904
2025-02-21,10168.0473
2025-02-24,10209.5633
2025-02-25,10150.3309
2025-02-26,10306.6088
2025-02-27,10243.8706
2025-02-28,9755.9788
2025-03-03,9586.2337
2025-03-04,9764.1088
2025-03-05,9806.5494
2025-03-06,10142.5715
2025-03-07,9983.4925
2025-03-10,9963.9755
2025-03-11,9894.5467
2025-03-12,9845.9968
2025-03-13,9574.5137
2025-03-14,9757.9176
2025-03-17,9695.7434
2025-03-18,9750.1477
2025-03-19,9615.8501
2025-03-20,9519.1026
2025-03-21,9292.9848
2025-03-24,9353.9475
2025-03-25,9189.0684
2025-03-26,9154.6793
2025-03-27,9218.8559
2025-03-28,9082.6704
2025-03-31,9054.7545
2025-04-01,9077.2886
2025-04-02,9069.666
2025-04-03,9052.6569
2025-04-07,8320.385
2025-04-08,8307.7905
2025-04-09,8746.1458
2025-04-10,8827.6138
2025-04-11,9169.6092
2025-04-14,9178.2869
2025-04-15,9062.3747
2025-04-16,9182.9624
2025-04-17,9204.9336
2025-04-18,9109.424
2025-04-21,9213.4548
2025-04-22,9184.8565
2025-04-23,9156.6124
2025-04-24,9050.7373
2025-04-25,9043.9924
2025-04-28,9069.8375
2025-04-29,9163.6369
2025-04-30,9225.4786
2025-05-06,9374.938
2025-05-07,9349.8267
2025-05-08,9283.7309
2025-05-09,9099.32
2025-05-12,9136.8688
2025-05-13,9094.1387
2025-05-14,9143.6789
2025-05-15,8959.1329
2025-05-16,8923.1228
2025-05-19,8965.6821
2025-05-20,8996.9323
2025-05-21,8887.3862
2025-05-22,8873.7288
2025-05-23,8763.1725
2025-05-26,8799.6047
2025-05-27,8676.0687
2025-05-28,8606.202
2025-05-29,8763.2726
2025-05-30,8635.449
2025-06-03,8688.0805
2025-06-04,8740.7726
2025-06-05,8871.4939
2025-06-06,8878.8108
2025-06-09,8870.3495
2025-06-10,8703.2822
2025-06-11,8672.3256
2025-06-12,8606.7465
2025-06-13,8603.0324
2025-06-16,8626.8477
2025-06-17,8575.7483
2025-06-18,8615.645
2025-06-19,8611.5517
2025-06-20,8553.6443
2025-06-23,8647.2632
2025-06-24,8813.727
2025-06-25,8955.0851
2025-06-26,8889.7196
2025-06-27,8908.1501
2025-06-30,9023.244
2025-07-01,8954.7637
2025-07-02,8781.691
2025-07-03,8805.7445
2025-07-04,8796.4723
2025-07-07,8768.7339
2025-07-08,8882.812
2025-07-09,8792.4349
2025-07-10,8754.4533
2025-07-11,8899.0638
2025-07-14,8851.3059
2025-07-15,8841.2189
2025-07-16,8865.3459
2025-07-17,8929.9461
2025-07-18,8972.951
2025-07-21,8966.9347
2025-07-22,8984.4045
2025-07-23,9064.2847
2025-07-24,9183.953
2025-07-25,9396.9541
2025-07-28,9384.6723
2025-07-29,9516.4166
2025-07-30,9421.144
2025-07-31,9290.0266
2025-08-01,9177.0813
2025-08-04,9268.7338
2025-08-05,9296.3225
2025-08-06,9359.7196
2025-08-07,9387.8104
2025-08-08,9226.9747
2025-08-11,9272.9011
2025-08-12,9537.4272
2025-08-13,9604.8759
2025-08-14,9777.1628
2025-08-15,9903.6601
2025-08-18,10059.2213
2025-08-19,9890.0462
2025-08-20,10278.965
2025-08-21,10312.2956
2025-08-22,11325.1479
2025-08-25,11683.5721
2025-08-26,11605.4475
2025-08-27,11593.5919
2025-08-28,12488.629
2025-08-29,12134.0381
2025-09-01,12322.0752
2025-09-02,12023.8096
2025-09-03,11768.7675
2025-09-04,10904.9912
2025-09-05,11277.8811
2025-09-08,11327.7088
2025-09-09,11000.1389
2025-09-10,11201.9651
2025-09-11,11921.065
2025-09-12,12110.9767
2025-09-15,12201.0313
2025-09-16,12349.7923
2025-09-17,12490.1973
2025-09-18,12736.7114
2025-09-19,12519.1447
2025-09-22,13022.5135
2025-09-23,12999.5836
2025-09-24,13567.547
2025-09-25,13660.8303
2025-09-26,13474.3143
2025-09-29,13649.8688
2025-09-30,13889.6791
2025-10-09,14259.871
2025-10-10,13412.818
2025-10-13,13590.2132
2025-10-14,12834.2671
2025-10-15,13074.2226
2025-10-16,12992.2895
2025-10-17,12521.6997
2025-10-20,12628.3512
2025-10-21,13047.1287
2025-10-22,13018.4779
2025-10-23,12923.5249
2025-10-24,13573.653
2025-10-27,13918.8418
2025-10-28,13809.6015
2025-10-29,13820.1041
2025-10-30,13517.8282
2025-10-31,12976.8311
2025-11-03,12840.1996
2025-11-04,12775.0008
2025-11-05,12679.0682
2025-11-06,13196.1172
2025-11-07,13017.1162
2025-11-10,12952.3261
2025-11-11,12710.921
2025-11-12,12639.3562
2025-11-13,12853.9433
2025-11-14,12391.8397
2025-11-17,12314.9542
2025-11-18,12427.7549
2025-11-19,12311.9685
2025-11-20,12157.2335
2025-11-21,11640.4068
2025-11-24,11743.6154
2025-11-25,11836.0094
2025-11-26,12016.5421
2025-11-27,12050.6248
2025-11-28,12190.3567
2025-12-01,12417.1722
2025-12-02,12219.2289
2025-12-03,12143.3526
2025-12-04,12403.3124
2025-12-05,12359.0913
2025-12-08,12657.5186
2025-12-09,12648.1413
2025-12-10,12651.4609
2025-12-11,12426.364
2025-12-12,12577.1971
2025-12-15,12256.2138
2025-12-16,12026.8545
2025-12-17,12322.5595
2025-12-18,12213.2048
2025-12-19,12196.3618
2025-12-22,12574.4848
2025-12-23,12688.6028
2025-12-24,12833.4103
2025-12-25,12794.3975
2025-12-26,12723.5517
2025-12-29,12730.4461
2025-12-30,12865.07
2025-12-31,12686.4344
2026-01-05,13280.2417
2026-01-06,13592.1648
2026-01-07,13849.2878
2026-01-08,13913.802
2026-01-09,13959.2949
