rank,weight,train_ic,train_rank_ic,valid_ic,valid_rank_ic,test_ic,test_rank_ic,train_gross_excess,train_turnover,train_annual_cost,train_net_excess,train_periods,valid_gross_excess,valid_turnover,valid_annual_cost,valid_net_excess,valid_periods,test_gross_excess,test_turnover,test_annual_cost,test_net_excess,test_periods,formula
57,0.0027707775589078665,0.0028578410856425762,0.006127525120973587,0.006179431919008493,-0.003541782032698393,-0.002280576154589653,0.003221610328182578,-0.036446509745023024,0.029417073354125023,0.008895722982287408,-0.04534223272731043,146,0.013994571140834263,0.03131597489118576,0.009469950807094575,0.004524620333739689,49,-0.05595601983368397,0.03263256326317787,0.009868087130784988,-0.06582410696446896,48,"Inv(Less(-5.0,$oper_main_profit_ttm))"
58,0.0028359792195260525,0.0028359796851873398,-0.002905792323872447,0.00038801561458967626,-0.014990857802331448,-0.0037264691200107336,0.0016856371657922864,-0.04219743666583545,0.30682435631752014,0.09278368535041809,-0.13498112201625354,146,-0.12978731223515103,0.25871285796165466,0.07823476824760436,-0.2080220804827554,49,-0.024006142839789392,0.29471325874328613,0.08912128944396973,-0.11312743228375913,48,"Mul(Add(-5.0,Inv($high)),TsMinDiff(Rank(Mul($oper_roe_lyr,2.0)),50))"
59,0.0015113861300051212,0.0015113860135897994,0.0036050048656761646,-0.0009234402095898986,-0.006571884732693434,0.002790287137031555,-0.00016967544797807932,0.0007388659127771038,0.011334340088069439,0.0034275044426321983,-0.0026886385298550944,146,-0.14870194367000036,0.011721206828951836,0.0035444929450750354,-0.1522464366150754,49,-0.02064719293266535,0.011502734385430813,0.0034784268781542778,-0.024125619810819628,48,"Less(Pow($ratio_pcf_ocf_ttm,$book_to_market_ratio_lyr),10.0)"
60,0.006652991287410259,0.006652990821748972,0.02451833337545395,0.009469486773014069,0.026725906878709793,0.007414252031594515,0.02469351701438427,-0.05052278564400869,0.41330552101135254,0.124983589553833,-0.17550637519784168,146,-0.010819644161633083,0.3848414421081543,0.11637605209350586,-0.12719569625513893,49,-0.032057835906744006,0.38438931107521057,0.11623932766914367,-0.14829716357588768,48,"TsCorr(Sub($turnover,1.0),Mul($ratio_pcf_ocf_ttm,-10.0),20)"
61,0.007073614746332169,0.007073614746332169,0.007753541227430105,0.0005140076391398907,-0.019822383299469948,0.006017349660396576,0.003628260688856244,0.008061918942895655,0.003263437654823065,0.0009868635468184947,0.007075055396077161,146,-0.14103203671319145,0.00255076726898551,0.0007713520221412181,-0.14180338873533266,49,-0.021597974561154844,0.0029854481108486652,0.0009027995087206363,-0.02250077406987548,48,"Less($ratio_sp_ttm,5.0)"
62,0.0029031308367848396,0.0029031308367848396,-0.008258719928562641,-0.002967128762975335,-0.001264212536625564,0.0005418621585704386,-0.003489831695333123,0.056797133896448845,0.22441403567790985,0.06786280438899994,-0.011065670492551097,146,-0.12849512355668205,0.24140164256095886,0.07299985671043396,-0.20149498026711601,49,0.017973306868225337,0.2024291306734085,0.06121456911563874,-0.0432412622474134,48,"Greater(Greater(Log(TsCov(Rank($oper_roe_lyr),$high,30)),Inv($gr_total_asset_lyr)),-5.0)"
63,0.00620116014033556,0.00620116014033556,0.018250005319714546,-0.0014520238619297743,-0.009315499104559422,-0.00027347076684236526,0.0013576461933553219,0.04932081650381219,0.3151977062225342,0.09531578636169434,-0.04599496985788215,146,-0.16540208203451975,0.3287659287452698,0.09941881685256959,-0.2648208988870894,49,-0.08661513850092889,0.3216935694217682,0.0972801353931427,-0.1838952738940716,48,"TsMinMaxDiff(TsIr($vwap,20),20)"
64,0.0030907662585377693,0.003756812075152993,-0.0009738070657476783,-0.0030580221209675074,-0.005529505666345358,0.012021922506392002,-0.0018546791980043054,-0.00048138487012418983,0.196151465177536,0.059316203069686886,-0.059797587939811075,146,-0.13109328746795654,0.22520284354686737,0.06810133988857268,-0.1991946273565292,49,0.008781088516116142,0.17102979123592377,0.05171940886974335,-0.042938320353627206,48,"Sign(TsMinDiff(TsMad($ratio_sp_ttm,50),20))"
65,0.024504872038960457,0.024504872038960457,0.04011603444814682,0.02030337229371071,0.052535634487867355,0.0017471164464950562,0.020382273942232132,0.02503149885020844,0.5504217743873596,0.16644754457473757,-0.14141604572452912,146,0.030673573698316303,0.40710586309432983,0.12310881299972534,-0.09243523930140904,49,-0.05288495644927025,0.5734049677848816,0.17339766225814818,-0.22628261870741842,48,"Mul(TsMaxDiff($ratio_sp_ttm,50),$high)"
66,0.003773295786231756,0.003773295786231756,0.0005606766790151596,0.0027148695662617683,0.00649338960647583,2.619882616272662e-05,0.004591085482388735,0.0538674826491369,0.1965390145778656,0.05943339800834656,-0.00556591535920966,146,-0.0993110648223332,0.20190981030464172,0.061057526636123655,-0.16036859145845686,49,-0.004979698732495309,0.19698122143745422,0.05956712136268616,-0.06454682009518146,48,"Mul(Pow(TsDiv(Pow($oper_main_profit_ttm,-5.0),30),30.0),$ratio_ep_ttm)"
67,0.0021045561879873276,0.0021045561879873276,-0.003214846132323146,-0.00017507083248347044,-0.0025029608514159918,-0.0033396033104509115,0.003376004984602332,0.04109668784762082,0.523097813129425,0.15818477869033815,-0.11708809084271732,146,-0.03991030837808337,0.5264951586723328,0.15921213598251344,-0.1991224443605968,49,-0.04926598593592644,0.5207772850990295,0.15748305101394652,-0.20674903694987296,48,"TsCorr(SLog1p($oper_main_profit_ttm),Pow(Sub(Rank($high),0.5),TsMax(Log($close),20)),10)"
68,0.038182612508535385,0.03818260878324509,0.03683425113558769,0.04872884973883629,0.06688643991947174,0.019559195265173912,0.03879489377140999,0.046856796741485594,0.7400618195533752,0.22379469423294066,-0.17693789749145505,146,0.14043375083378384,0.7603485584259033,0.22992940406799314,-0.0894956532342093,49,-0.025568449124693873,0.7346975207328796,0.2221725302696228,-0.24774097939431666,48,"Add(-5.0,Sub(Inv(Less(TsDiv($current_assets,10),Abs(Log(Greater(TsMaxDiff($amount,20),2.0))))),TsPctChange($amount,20)))"
69,0.003279363736510277,0.0032781362533569336,-0.0016608897130936384,-2.322281216038391e-05,-0.007090511731803417,0.0017675089184194803,0.009506802074611187,-0.022110553759418124,0.23509694635868073,0.07109331657886506,-0.09320387033828317,146,-0.12689392140933445,0.23735205829143524,0.07177526242733001,-0.19866918383666446,49,-0.027641491033136845,0.23404543101787567,0.0707753383398056,-0.09841682937294244,48,"Mul(TsSkew($oper_main_profit_ttm,50),$current_liabilities)"
70,0.005331593565642834,0.005331593565642834,0.051007818430662155,0.003662655595690012,0.06629640609025955,0.006118403747677803,0.04704342037439346,0.014070392491882794,0.65520840883255,0.19813502283096313,-0.18406463033908033,146,0.0343145958014897,0.680018424987793,0.2056375717163086,-0.17132297591481888,49,0.0012506296858191491,0.6575771570205688,0.19885133228302004,-0.1976007025972009,48,"TsPctChange(Inv($amount),40)"
71,0.004142642952501774,0.004142642021179199,0.028400108218193054,-0.0010192855261266232,0.01870661787688732,0.0015896321274340153,0.03126564249396324,0.040960637755589946,0.1775112748146057,0.05367940950393677,-0.012718771748346826,146,-0.03952448410647256,0.21879808604717255,0.06616454122066498,-0.10568902532713753,49,0.009169451147317887,0.185780331492424,0.05617997224330902,-0.04701052109599113,48,"TsMinDiff($ratio_sp_ttm,50)"
72,0.001269361237064004,0.0019413381814956665,0.002775538247078657,0.000995555310510099,-0.004032970871776342,-0.0006129438406787813,0.0025675417855381966,0.021059505906823563,0.11248654127120972,0.034015930080413814,-0.012956424173590251,146,-0.0712143199784415,0.11511693894863129,0.0348113623380661,-0.10602568231650761,49,0.02123439945280552,0.12683551013469696,0.038355058264732365,-0.017120658811926846,48,"TsDiv($gr_total_asset_lyr,20)"
73,0.00348936696536839,0.0034893674310296774,-0.00011755985178751871,-0.002060691127553582,-0.006402895785868168,0.004326899070292711,-0.0072589754126966,0.00595416102099092,0.07665394246578217,0.023180152201652527,-0.017225991180661607,146,-0.14286233016422817,0.07434850186109543,0.02248298696279526,-0.16534531712702344,49,-0.029402559064328673,0.07131319493055344,0.02156511014699936,-0.05096766921132803,48,"TsMaxDiff(Add(Less(Sub(TsMad($open,50),Mul($oper_main_profit_ttm,$gr_total_asset_lyr)),5.0),-1.0),10)"
74,0.0024801024701446295,0.002480102237313986,-0.0011254516430199146,-0.004738337825983763,-0.008574746549129486,-0.008156316354870796,-0.00621001934632659,-0.01966390258645358,0.2667889893054962,0.08067699036598205,-0.10034089295243563,146,-0.010630276373454503,0.2602938413619995,0.07871285762786866,-0.08934313400132315,49,-0.11511036157608033,0.2513373792171478,0.07600442347526551,-0.19111478505134583,48,"Sub(TsMinMaxDiff(Sub($inventory,Rank($low)),10),$gr_total_asset_lyr)"
75,0.006469749845564365,0.006579785142093897,0.004162037745118141,-0.0025389790534973145,0.0011593097588047385,0.0005045727593824267,0.001117635052651167,0.0617973123511223,0.20711566507816315,0.06263177711963654,-0.0008344647685142384,146,-0.035746650184903826,0.20259782671928406,0.0612655827999115,-0.09701223298481532,49,0.0352634645998478,0.21465039253234863,0.06491027870178223,-0.029646814101934434,48,"TsSkew($gr_total_asset_lyr,30)"
76,0.004890508018434048,0.00512643763795495,-0.003207630477845669,0.007374351378530264,-0.019342783838510513,0.003645585849881172,-0.007175975479185581,0.013008051069631968,0.17194192111492157,0.051995236945152276,-0.03898718587552031,146,-0.03785525347505297,0.19609694182872772,0.05929971520900726,-0.09715496868406023,49,-0.056656461954116825,0.1689142882823944,0.05107968077659607,-0.10773614273071289,48,"TsRank(Mul(TsMean($ratio_pcf_ocf_ttm,50),$oper_roe_lyr),50)"
77,0.006863822229206562,0.006863822229206562,0.007360577583312988,0.0079025374725461,0.002375749871134758,0.008285033516585827,0.012214090675115585,0.04643263073816691,0.25494667887687683,0.07709587569236755,-0.030663244954200634,146,0.10884511470794678,0.2526584267616272,0.07640390825271606,0.032441206455230714,49,0.08417488373816014,0.2450753003358841,0.07411077082157135,0.010064112916588791,48,"Mul(10.0,TsMinDiff(Log(Mul($ratio_ep_ttm,$oper_main_profit_ttm)),50))"
78,0.013960398733615875,0.013960398733615875,0.044482164084911346,-0.0017520679393783212,0.02567240782082081,-0.0052633569575846195,0.028944533318281174,0.060684482936989775,0.22045104205608368,0.0666643951177597,-0.005979912180769931,146,0.0211405411362648,0.21458396315574646,0.06489019045829773,-0.04374964932203293,49,-0.054866878688335424,0.20992840826511383,0.06348235065937043,-0.11834922934770585,48,"TsIr(Log(Mul(Inv(TsMinMaxDiff($vwap,50)),2.0)),50)"
79,0.006614170502871275,0.006614171899855137,0.013779758475720882,-0.003260981058701873,0.0019160904921591282,-0.00878627598285675,-0.004647589288651943,0.03567960923665191,0.6288360357284546,0.19016001720428466,-0.15448040796763274,146,-0.046951551522527425,0.6700823307037354,0.20263289680480956,-0.24958444832733698,49,0.0006430752575397492,0.6376393437385559,0.1928221375465393,-0.19217906228899953,48,"TsKurt(TsCov(Add($ratio_sp_ttm,TsMinDiff(Sign(TsMed($close,50)),50)),Div($book_to_market_ratio_lf,$oper_main_profit_ttm),10),40)"
80,0.031665656715631485,0.031969327479600906,0.054167330265045166,0.029624082148075104,0.06893377006053925,0.017365656793117523,0.05452301725745201,0.024193886861409226,0.27490702271461487,0.08313188366889954,-0.05893799680749031,146,0.18155511106763567,0.2898755669593811,0.08765837144851685,0.09389673961911882,49,0.0504515390843153,0.2717510163784027,0.08217750735282897,-0.03172596826851367,48,"Sub(-0.5,$volume)"
