na,nb,nc,comb,net,turnover,sharpe,dd,pool_s,members,tag,seat_si
0.23406658641198147,0.36318767820373976,0.902046044115508,0.5798497245056838,22.291639916674484,0.12700345214719244,1.0954958257675766,27.92600378547866,0.021791260692224385,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+f_i10_01,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01675]"
0.25048923311795324,0.3721161872651716,0.8870089736008774,0.5794925502867956,20.130176506309105,0.14276758953362256,1.0947337862829722,22.957495860008137,0.022326971235910296,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01484]"
0.23595019398507708,0.37265036757953607,0.8911390049960779,0.5786302196980881,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01766]"
0.23545683835492337,0.37265036757953607,0.8911390049960779,0.5785315485720574,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01742]"
0.2354054213715754,0.37265036757953607,0.8911390049960779,0.5785212651753877,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0174]"
0.23046613437281172,0.3746957915821743,0.8913061722397514,0.5783245314362115,21.607380663007625,0.12954213123891173,1.0945840587559326,26.804902372643934,0.022481747494930458,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap+f_i10_01,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01503]"
0.23399170238271896,0.37265036757953607,0.8911390049960779,0.5782385213776164,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01672]"
0.23236280343596544,0.37265036757953607,0.8911390049960779,0.5779127415882658,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01594]"
0.23020390584423356,0.37265036757953607,0.8911390049960779,0.5774809620699194,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0149]"
0.21939696239596773,0.3696037468506738,0.8981801514656167,0.577421772036457,21.809553712824126,0.12508825548076463,1.1049304429694309,27.425457179461144,0.022176224811040427,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+ltmom_exhigh252_21,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00971]"
