selection,size,net_5y,turn_5y,s_5y,comb_5y,net_1y,turn_1y,s_1y,comb_1y,net_3m,turn_3m,s_3m,comb_3m,comb_mean,comb_min,change
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01']",5,24.378414821569642,14.098169039038497,0.03302325460256198,0.6888101244742783,9.266126408909631,13.351885552219036,0.005596766922030946,0.19676788411062052,57.637892098665645,11.470118509331547,0.08287556924539577,0.846174472626,0.5772508270702996,0.19676788411062052,R2 swap growth_revenue -> f_i10_01
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'size_only']",5,24.378414821569642,14.098169039038497,0.03302325460256198,0.6888101244742783,9.266126408909631,13.351885552219036,0.005596766922030946,0.19676788411062052,57.637892098665645,11.470118509331547,0.08287556924539577,0.846174472626,0.5772508270702996,0.19676788411062052,R3 swap growth_revenue -> size_only
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'momentum120']",6,24.77784364624666,19.630968323211995,0.04158939454985885,0.6743423183358684,11.737641169310967,18.22211372521579,0.006297781298765707,0.21704921255209159,60.43131708948897,14.130025198961413,0.08352917344467688,0.8386766751516667,0.576689402013209,0.21704921255209159,R3 add momentum120
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'asset_growth']",5,21.69685665080213,17.084981954856694,0.03872347351911651,0.6410286350099613,10.47151213659136,16.306827933215878,0.014636057706014848,0.25468935829126693,42.52266313381651,11.768715510372559,0.09258166784462935,0.8336752315889999,0.5764644082967427,0.25468935829126693,R3 swap book_to_market_lf_plus_impact -> asset_growth
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact']",6,24.355687728439747,20.579875711210924,0.04231646040583792,0.6557051552670019,11.88652356518284,19.94174652924966,0.0079680529553652,0.2243754962291873,57.69843496862862,16.14836344986415,0.09078002563718678,0.8488961018808333,0.5763255844590075,0.2243754962291873,R3 add t10_size_plus_impact
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'turn_bias']",6,23.37035037951656,19.157399912728096,0.0454596909202848,0.6743339636552331,10.809779815919649,18.327101285812955,0.008798768965399424,0.21528918975299977,54.588931457563504,14.34897626121551,0.08536650402830717,0.8388218411466666,0.5761483315182998,0.21528918975299977,R2 add turn_bias
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'impact_abs_return60']",5,24.24312098968825,16.682330224130652,0.034740805915067806,0.6741937970274618,10.557142503017344,15.946263432261471,0.007191361963133835,0.21702865110856914,55.21917150899911,13.018470920418348,0.0845955013951586,0.8370437559335,0.5760887346898437,0.21702865110856914,R2 swap impact60 -> impact_abs_return60
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_fscore']",6,23.839021541205515,20.953840765063774,0.04339395015336039,0.6484833799776883,12.096914001945985,20.16211589411116,0.007807250786930389,0.22953339567495182,57.600132018192426,15.441546129169097,0.09185607455409285,0.8501202438258333,0.5760456731594911,0.22953339567495182,R3 add t10_size_plus_impact_fscore
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'turn_bias']",5,21.55821972591901,15.793603685623925,0.04233122091387656,0.6941446881452118,8.867436847034508,15.21448321403903,0.010164114706917915,0.2040335269443113,43.25304563370435,10.268841169486898,0.07731464494155438,0.829668853003,0.5759490226975077,0.2040335269443113,R3 swap t10_size_plus_impact_bm -> turn_bias
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_wc_mcap']",6,24.29592126119275,21.002649336056862,0.0441473022246887,0.6558807766188832,12.11596661177667,20.150172149554276,0.007840753010024222,0.22521586014564732,58.60999145219271,16.10303689082697,0.0922386466202825,0.8466509494308333,0.5759158620651212,0.22521586014564732,R3 add t10_size_plus_wc_mcap
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'ltmom_exhigh252_21']",5,22.757186765115005,13.95926291653453,0.03656805517322122,0.6920205148966398,8.725138800329454,13.017997889650948,0.006683011597876919,0.19355860458258975,44.144647466753106,11.42739255337201,0.07698550757535799,0.8416719367559999,0.5757503520784099,0.19355860458258975,R3 swap growth_revenue -> ltmom_exhigh252_21
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'impact_abs_return60']",5,24.357022008866366,13.739606673448021,0.03231015525758493,0.6851232253107454,8.727205885923453,13.23872874689071,0.005885176765683552,0.1926905370345564,52.789094076623364,11.730403104223871,0.07941599837173859,0.8466473196415,0.5748203606622673,0.1926905370345564,R3 swap growth_revenue -> impact_abs_return60
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ltmom_exhigh252_21']",6,22.731222988707835,14.984335615973867,0.03555750106984404,0.6848524536390505,9.48471497965121,14.403609504359306,0.00760857977629993,0.20624625948974137,49.440671087890294,12.335250623382906,0.080924357118335,0.8333011309441667,0.5747999480243196,0.20624625948974137,R2 add ltmom_exhigh252_21
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'f_i10_01']",5,24.30219865502081,14.06023717422095,0.033793103564409566,0.6966360332120558,8.027144923235435,13.3138693318653,0.005055073348263781,0.17793787944983802,54.51996913504972,11.511105696475807,0.07960430777672924,0.849509595753,0.5746945028049647,0.17793787944983802,R1 swap size_only -> f_i10_01
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'book_to_market_lf_minus_size']",5,24.30219865502081,14.06023717422095,0.033793103564409566,0.6966360332120558,8.027144923235435,13.3138693318653,0.005055073348263782,0.17793787944983802,54.51996913504972,11.511105696475807,0.07960430777672925,0.849509595753,0.5746945028049647,0.17793787944983802,R3 swap growth_revenue -> book_to_market_lf_minus_size
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_chip_turn_paper']",5,24.231478619739583,19.184105871449113,0.03988963133483601,0.6556024280815536,12.305141347691361,18.606809601812053,0.007124738181255258,0.2292297599435027,62.099438272876405,15.226418831178309,0.08937584766423654,0.8377366391300001,0.5741896090516855,0.2292297599435027,R2 swap t10_size_plus_impact_bm -> reversal_chip_turn_paper
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'ltmom_exhigh252_21']",5,22.553335559053885,16.798633524709818,0.03774041651395261,0.6477894695739108,10.60839114447962,15.259443013281555,0.009946159526995438,0.23940669760767094,44.193293826201035,12.761034628433396,0.08314468468468258,0.833973968592,0.5737233785911939,0.23940669760767094,R3 swap book_to_market_lf_plus_impact -> ltmom_exhigh252_21
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'quality_net_margin_tsrank378']",6,24.536900540242755,15.385887042079883,0.03387635525192585,0.6875204770479009,9.281136263497292,14.760760941378011,0.005547520406828062,0.19305470966549784,58.187773301560064,11.488176918077453,0.08143412121512224,0.8399084047450001,0.573494530486133,0.19305470966549784,R1 add quality_net_margin_tsrank378
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'ev_ebitda_proxy']",5,23.39180595625936,17.757172878866804,0.03771247476970366,0.6465909903749943,11.934593024992546,16.118301438563787,0.006986849468948707,0.23941682024138936,45.869050958319704,11.514216604077303,0.08325904154818624,0.834082588866,0.5733634664941278,0.23941682024138936,R3 swap book_to_market_lf_plus_impact -> ev_ebitda_proxy
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ev_ebitda_proxy']",6,24.633106763233144,16.39657290234438,0.03445487079763831,0.6843783941587235,9.995241398138594,15.239174173116435,0.00602082975083102,0.20105612580838522,48.204921759797,11.647460099365182,0.08161976194698653,0.8333916478391666,0.5729420559354251,0.20105612580838522,R2 add ev_ebitda_proxy
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_fscore']",5,24.479056270143566,14.969946259587685,0.034218289371360115,0.6978698924596007,7.879274217429084,13.977378784968991,0.004956902301287823,0.17189073020933676,59.84512920429764,12.766687047691375,0.08428971862239457,0.84826320446,0.5726746090429792,0.17189073020933676,R1 swap t10_size_plus_impact_bm -> t10_size_plus_impact_fscore
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'growth_revenue']",5,22.267768301147107,16.125542697475193,0.036781442368641004,0.6752252087631798,9.295774989997756,15.240416280220348,0.005796973916517937,0.19964789320902432,54.33795733351262,12.159056753364675,0.08036980684301642,0.8426765797569999,0.5725165605764014,0.19964789320902432,R1 swap size_only -> growth_revenue
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'book_to_market_lf_minus_size']",5,22.267768301147107,16.125542697475193,0.03678144236864101,0.6752252087631798,9.295774989997756,15.240416280220348,0.005796973916517937,0.19964789320902432,54.33795733351262,12.159056753364675,0.0803698068430164,0.8426765797569999,0.5725165605764014,0.19964789320902432,R2 swap size_only -> book_to_market_lf_minus_size
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'book_to_market_lf_minus_size']",5,22.267768301147107,16.125542697475193,0.03678144236864101,0.6752252087631798,9.295774989997756,15.240416280220348,0.005796973916517937,0.19964789320902432,54.33795733351262,12.159056753364675,0.0803698068430164,0.8426765797569999,0.5725165605764014,0.19964789320902432,R3 swap f_i10_01 -> book_to_market_lf_minus_size
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'turn_bias']",6,22.17715236890102,18.809524535757497,0.0455855366104691,0.6634830204405238,10.360119775354654,18.05247231639571,0.009048565050377648,0.2133311446181536,48.70022839014475,13.442226264522366,0.0838125324327942,0.8402473608358334,0.572353841964837,0.2133311446181536,R3 add turn_bias
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_chip_turn_size_eq']",5,24.74212051917873,19.0350395911924,0.03826696679962188,0.6464908181308211,12.447335880060129,18.715741194689084,0.007789393712049862,0.23231992302728954,59.81184862122934,14.56264905987443,0.09061939539728013,0.837163761662,0.5719915009400368,0.23231992302728954,R2 swap t10_size_plus_impact_bm -> reversal_chip_turn_size_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'ev_ebitda_proxy']",5,25.109878149458844,15.586000863607502,0.03235705684177355,0.678819431646679,9.77263618983881,14.881483303330164,0.004098826304132826,0.19703318643942708,54.848734657235774,12.355411268311604,0.07915058366122518,0.840069933403,0.571974183829702,0.19703318643942708,R1 swap book_to_market_lf_minus_size -> ev_ebitda_proxy
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'ev_ebitda_proxy']",5,25.109878149458844,15.586000863607502,0.03235705684177355,0.678819431646679,9.77263618983881,14.881483303330164,0.004098826304132826,0.19703318643942708,54.848734657235774,12.355411268311604,0.07915058366122518,0.840069933403,0.571974183829702,0.19703318643942708,R2 swap growth_revenue -> ev_ebitda_proxy
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'impact_abs_return60']",5,23.877358457538044,13.860466814344392,0.03323047444342381,0.6921162533948055,7.732439486963938,13.123654762153327,0.005092445992320272,0.17334301249538514,53.73692240916146,11.560033733113848,0.07710132804296058,0.8482718191415,0.5712436950105636,0.17334301249538514,R1 swap size_only -> impact_abs_return60
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'f_i10_01']",5,24.506052561699594,14.365095040882334,0.0317250417637021,0.6803953722995857,8.790931842882244,13.699963794004939,0.005306436599886599,0.18580823835064258,56.13734763080035,11.854826551328038,0.08404840676158971,0.846934019958,0.5710458768694094,0.18580823835064258,R1 swap book_to_market_lf_plus_impact -> f_i10_01
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact']",5,24.131205986372013,14.711233939150544,0.034138347846541385,0.6959345965641581,7.826536693734012,13.723465911622041,0.005103535262759575,0.1694666989711574,56.2585307445689,11.857320628601894,0.0826466743114176,0.846794234126,0.5707318432204386,0.1694666989711574,R1 swap t10_size_plus_impact_bm -> t10_size_plus_impact
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'paper_composite']",6,22.736710799879457,14.97735180044796,0.0348397957199412,0.6905502539797076,8.825752754893026,14.22330716679618,0.005419397949336334,0.1835440529763243,59.77255630542334,11.703732649775187,0.08171671609825579,0.8375502765016667,0.5705481944858996,0.1835440529763243,R2 add paper_composite
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact']",6,24.752792012141395,20.948992148009644,0.04239298728725257,0.650650694348057,11.59429267804722,20.227708736242867,0.007678934037259814,0.2131672438895915,59.63398300512795,16.103509088353828,0.09187269686838712,0.8474705821916666,0.5704295068097717,0.2131672438895915,R2 add t10_size_plus_impact
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_fscore']",5,23.607794541062784,22.874053761046078,0.045276600615842856,0.6263982374518655,12.331920047004402,21.276606869451378,0.00846138469449369,0.23134982753641584,61.20356053451654,16.007986508027884,0.09736759965919033,0.852446280423,0.5700647818037604,0.23134982753641584,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_fscore
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 't10_size_plus_impact_aggregate']",5,23.9793483967911,18.769890110920947,0.040422216191028364,0.6621655467638787,9.203290900063148,18.03245509888555,0.00628781117378631,0.19065337556110287,54.68716835960641,14.51777636895168,0.0864081494586477,0.8570600597285,0.5699596606844938,0.19065337556110287,R3 swap growth_revenue -> t10_size_plus_impact_aggregate
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_dd120']",6,24.752633900848235,21.71986927346932,0.04304175650267385,0.6494531879119037,11.79366484901333,21.058689673825935,0.00801378970302893,0.21385401780010216,58.9523436838419,16.18888284389293,0.0932559092311995,0.8464956735475,0.569934293086502,0.21385401780010216,R3 add t10_size_plus_impact_dd120
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_nomcap_plus_impact']",5,24.143455258999843,16.129138325411123,0.03591913360756778,0.6842654307147122,8.41143658733853,15.213789926544234,0.005152777995561718,0.1781708774513766,57.83890055795658,13.571331697592784,0.08375423221295929,0.846005414096,0.569480574087363,0.1781708774513766,R1 swap t10_size_plus_impact_bm -> t10_nomcap_plus_impact
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact_aggregate']",5,23.44883181092768,21.784551077447603,0.043422836200353455,0.6379522342536517,11.813144131402783,21.204430621530413,0.007872700532707258,0.220202347001127,56.714052205985155,16.492164297142253,0.08995034120332525,0.8502270437324999,0.5694605416624262,0.220202347001127,R2 swap size_only -> t10_size_plus_impact_aggregate
