net_5y,turn_5y,comb_5y,net_1y,turn_1y,comb_1y,net_3m,turn_3m,comb_3m,comb_mean,comb_min,selection,size
25.698517200506544,21.848086780568483,0.63439153573708,11.685874500017551,21.262712349422497,0.2137994256071446,61.466637873670585,17.110467558231157,0.8590320739879167,0.5690743451107138,0.2137994256071446,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
26.258633202759928,20.18672774453644,0.6191027535605655,13.29214323281534,19.826156644762506,0.23733496314738334,61.769233069125974,15.668024431652366,0.850396546083,0.5689447542636495,0.23733496314738334,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact_dd120+f_i10_01,5
25.534300049233828,21.908555193003952,0.630603598542832,11.875386622025157,21.428206297268254,0.21608475904832397,61.562376400395436,17.06660115887378,0.8588631691124999,0.5685171755678853,0.21608475904832397,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
25.744275240743832,23.235041853404702,0.634154114921225,11.562054583461368,22.753446652099115,0.20738399296691634,63.14196137939019,17.854554805028407,0.8634868143357143,0.5683416407412852,0.20738399296691634,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01,7
26.166300186421036,23.162212069139247,0.6392193205697743,11.154379559612876,22.41668374315711,0.20183405754871608,62.53980437750418,17.942189920907975,0.8626599289933333,0.5679044357039412,0.20183405754871608,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
25.61828629585758,21.79363900366405,0.6205662329942054,12.272045927865353,21.117645375561718,0.22302087623172834,60.13504368303953,16.362855979937947,0.86008977161125,0.5678922936123946,0.22302087623172834,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact+f_i10_01,6
25.675316464390875,20.634580484299484,0.6244141824997351,12.28269983540965,20.432614677629974,0.22348550925190525,59.55734203374939,16.494480652339753,0.8557070286695834,0.5678689068070746,0.22348550925190525,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_size_plus_impact_wc+f_i10_01,6
24.457483146602026,24.56173820908394,0.6237745395863965,11.787310798156172,24.182490537708272,0.21207057984183214,59.31507070128973,19.211861747400416,0.867331270937,0.5677254634550762,0.21207057984183214,impact60+t10_size_plus_impact+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,5
26.299114776712333,20.00448736161919,0.6198676581960343,13.078792044860792,19.70307944188119,0.23298555003067128,62.22714792834317,15.667572402247117,0.8498960522604999,0.5675830868290684,0.23298555003067128,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact_dd120+f_i10_01,5
25.565571512657797,22.94168845002287,0.6309708018334128,11.67348817642558,22.797964262513002,0.2087674475805955,62.146380367440045,17.897926570681292,0.8618884474360714,0.5672088989500266,0.2087674475805955,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,7
25.527692703609574,21.493957724958268,0.6299101419968687,11.602761981702987,21.06146817814955,0.21290356193282245,60.96883225157506,16.835237830881884,0.8586452137095832,0.5671529725464248,0.21290356193282245,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+f_i10_01,6
25.7067570542593,21.480799377072792,0.6313932887127902,11.566090749418185,21.03276437941595,0.21173247557573005,61.81524327568758,16.749679418497916,0.85805923064875,0.5670616649790902,0.21173247557573005,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_g13+t10_size_plus_impact_wc+f_i10_01,6
25.594102191110817,21.814208034631676,0.6296180040635819,11.659686218910355,21.214780390968794,0.21293961579911821,61.34540386414011,17.154035041840167,0.8584460909270833,0.5670012369299279,0.21293961579911821,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
25.35136093137967,22.77636061583955,0.625377069830686,12.178609214955404,22.455867820826892,0.21491283084649432,61.42533847774635,18.160630652319018,0.8603780894249999,0.5668893300340601,0.21491283084649432,size_only+impact60+t10_size_plus_impact+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
25.52499959449186,21.717959108045065,0.6180029253186266,12.296034152831128,21.080945073699002,0.22306023033919622,60.35173833284574,16.23557429605683,0.8595037885504166,0.5668556480694131,0.22306023033919622,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_g13+t10_size_plus_impact+f_i10_01,6
24.78636433972476,24.18444365833615,0.6301295678923264,10.857085703736175,23.464817446788953,0.2019734256227634,61.144097974659715,19.038254017619366,0.8684542598945,0.5668524178031966,0.2019734256227634,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_fscore+f_i10_01,5
25.505663111108195,21.052161741163804,0.6111393100043678,12.759653837041048,20.48025482757335,0.23128941224102617,58.68387093027725,16.13830904529501,0.8577375696320833,0.5667220972924923,0.23128941224102617,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact+f_i10_01,6
24.753122557240008,23.60490656247759,0.6193193226402697,11.579069125561857,22.88487869637969,0.21366267282935175,60.16971778589008,18.037366474913107,0.8669852895604999,0.5666557616767071,0.21366267282935175,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact+f_i10_01,5
25.300097149505135,22.91483308777838,0.626254460652909,11.964693202470045,22.77858976478468,0.21207429088338842,62.08700589960179,17.98574184190092,0.8613861762410715,0.5665716425924563,0.21207429088338842,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,7
