components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,full_min_member_addition_pp,full_vs_best_single_pp
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.593683948644916,34.27940617091595,5.183046213042491,10.410637735602425,0.703336407614561,33.87897802675014,73.33333333333333,-1.7337267414074375,-6.715325805586943
SIZE+H03+DD60+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.26883818288272,30.31065192569542,4.582970571165148,9.685867611717573,0.6840810033649172,34.937498211425044,71.66666666666667,-2.709988330598577,-7.440095929471795
SIZE+H03+RET40+DD120+CHIP250+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.96485398485539,35.88551912637178,5.425890491907413,9.538963492947977,0.6757976754069999,33.46319576891228,73.33333333333333,-0.9722918876137728,-7.587000048241391
SIZE+H03+RET40+DD120+CHIP250+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.225144402555438,35.30060536920533,5.337451531823845,9.887692870731591,0.6840922986304445,33.99633803575275,70.0,-1.3722149774745098,-7.238270670457775
SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH,6,full,120,2021-09-07,2026-08-10,4880.208333333333,,,14.906740209045177,33.81169884845107,5.112328865885803,9.794411343159371,0.6640501819219542,35.26083300540239,70.0,-2.734599814839271,-7.331552198029996
SIZE+H03+RET40+DD120+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.668565083399905,33.30072528617064,5.035069663269001,9.633495420130902,0.6825679715626279,34.3463936640466,73.33333333333333,-1.045465944772367,-7.492468121058465
SIZE+H03+RET40+DD120+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.762327242955548,37.065252341434274,5.604266154024862,10.158061088930689,0.6935244254768969,34.732501442927564,73.33333333333333,-1.6164279529605723,-6.967902452258681
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,9,full,120,2021-09-07,2026-08-10,4743.825,,,14.455632462083956,33.44729309663273,5.057230716210868,9.398401745873088,0.6793867264643886,33.388268079785554,73.33333333333333,-1.0587612034318088,-7.72756179531628
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,13.901873389225896,30.77441716262907,4.653091874989515,9.24878151423638,0.6680290176382397,33.869954971036705,70.0,-1.8310860620634628,-7.877182026952987
SIZE+H03+RET40+DD120+DD60+C03,6,full,120,2021-09-07,2026-08-10,4880.208333333333,,,14.789754969170104,36.83527784026007,5.569494009447323,9.22026095972278,0.6415216840480262,34.094561313046746,73.33333333333333,-1.3609477643488557,-7.905702581466587
H03+CHIP250+ASSET_GROWTH+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.23153961016223,29.673473284937916,4.486629160682612,8.744910449479617,0.6745937219850111,31.430274218960307,70.0,-0.9340382570720962,-5.521556760476491
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.311755983804758,33.59057897710062,5.078895541337614,10.232860442467146,0.7111765539856387,33.6461812019777,71.66666666666667,-1.3137458145982297,-6.8931030987222215
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02+C03,9,full,120,2021-09-07,2026-08-10,4743.825,,,13.753682647377072,31.598309827953763,4.777664445986609,8.976018201390461,0.6612796594302841,32.955068125040924,73.33333333333333,-1.4811447479144348,-8.149945339798906
SIZE+H03+RET40+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.450044385532822,33.818020071605346,5.113284634826729,10.336759750706094,0.7164298730283367,34.80250881186403,73.33333333333333,-2.365006514718214,-6.789203790483274
SIZE+H03+RET40+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.548158154760024,33.63004161495158,5.084862292180679,10.463295862579349,0.716835009941675,35.26193373561403,73.33333333333333,-1.9325600797368023,-6.6626676786100205
SIZE+H03+RET40+CHIP250+DD60,5,full,120,2021-09-07,2026-08-10,4743.85,,,16.31082365622287,35.283630045417794,5.33488486286717,10.9759387933557,0.7198299689566309,33.473094181734886,75.0,-1.908826319627659,-6.150024747833669
SIZE+DD120+CHIP250+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,12.56978214231331,27.00010886768835,4.082416460794478,8.487365681518831,0.6442905971219798,32.960443204389456,70.0,-1.7338046008075771,-8.638597859670536
SIZE+CHIP250+ASSET_GROWTH+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.225904041685409,27.953494989363808,4.226568442391808,8.9993355992936,0.6664297538789977,33.288840556665264,73.33333333333333,-1.3650964517654085,-8.126627941895768
SIZE+CHIP250+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.26707978808786,27.28649670380178,4.125718301614829,9.14136148647303,0.6736612802006471,32.914911998750576,71.66666666666667,-1.2230705645859778,-7.984602054716337
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,13.796992076674458,31.56675181844325,4.77289287494862,9.024099201725836,0.6612447453650326,33.24684474937472,75.0,-1.2820604419004678,-8.10186433946353
H03+CHIP250+DD60+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.031125938689309,30.949064089780432,4.679498490374801,9.35162744831451,0.6806476443370384,32.74517382155434,68.33333333333333,-1.1738531583202771,-4.914839761641598
SIZE+H03+CHIP250+DD60+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.223671017243737,34.02168915056991,5.14407939956617,10.079591617677568,0.6892542102062044,33.640551077938184,70.0,-1.4051951151662418,-7.046371923511801
SIZE+H03+RET40+CHIP250+DD60+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.852838679726784,36.25136592980414,5.481206528586386,10.3716321511404,0.694014017806629,33.93815075555728,70.0,-1.598791312435896,-6.754331390048968
SIZE+H03+RET40+DD120+DD60+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.025779517301444,36.21846414338701,5.476231778480116,9.549547738821328,0.6661704309502424,33.800780744756494,75.0,-1.7116074402439097,-7.576415802368039
SIZE+H03+RET40+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.5436948690812,38.043092282442935,5.752115553105372,10.791579315975827,0.7187042829877661,35.46657220956839,73.33333333333333,-2.231368739619654,-6.33438422521354
SIZE+H03+DD120+DD60+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,13.387431803534309,30.305681903696264,4.582219103838875,8.805212699695433,0.6522981735540561,34.035709503997346,68.33333333333333,-1.8737486652078363,-8.320750841493934
H03+CHIP250+C01+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.2491678699372,33.10340145022895,5.005234299274617,9.243933570662584,0.6835935665866467,33.127406637931834,70.0,-0.6970626462449658,-5.022533639293524
SIZE+H03+RET40+CHIP250+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.81314895773006,36.59661436573936,5.533408092099792,10.279740865630266,0.7014293724008944,34.073567416710645,70.0,-1.205045867213542,-6.846222675559101
H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.051491915330791,33.725019322017815,5.099222921489093,8.9522689938417,0.6738797340842732,33.00281462383846,68.33333333333333,-1.3718071628373476,-5.314198216114408
SIZE+H03+RET40+CHIP250+DD60+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.589657395381243,37.36738508662511,5.649948625097716,9.939708770283527,0.6809254781715602,33.81890965113089,75.0,-1.3201990779225756,-7.18625477090584
H03+DD120+CHIP250+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.388797017907857,32.89300325768085,4.973422092561345,8.41537492534651,0.6522212696096232,33.40292309016461,70.0,-0.8285586453160736,-5.851092284609598
H03+RET40+CHIP250+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.825452489489813,33.381644078629265,5.047304584688744,9.778147904801068,0.7054816907355109,32.62430486364789,70.0,-1.5958870360124155,-4.48831930515504
SIZE+H03+RET40+DD60+ASSET_GROWTH+C03,6,full,120,2021-09-07,2026-08-10,4880.208333333333,,,15.38776485234448,35.21235347793506,5.3241078458637805,10.0636570064807,0.6835406200320289,35.30111174421731,70.0,-1.612944465194552,-7.062306534708668
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.98133661523902,33.61990208844078,5.0833291957722455,9.898007419466776,0.6928399127056937,34.870623346216014,73.33333333333333,-1.1818601568330678,-7.227956121722592
SIZE+H03+RET40+CHIP250+DD60+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.893461814616764,37.19591351077977,5.6240221228299,10.269439691786864,0.6927706893887328,33.616574848062854,71.66666666666667,-0.87831599221823,-6.856523849402503
SIZE+DD120+CHIP250+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.10283328017963,32.890534810476126,4.97304886334399,8.129784416835639,0.63408365583566,32.74069941548515,71.66666666666667,-0.8962492419830355,-8.996179124353729
H03+DD120+CHIP250+DD60+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.283131678776549,31.101209299135533,4.702502846029293,8.580628832747255,0.6506480944441364,33.600851994760816,70.0,-1.4729488216954163,-5.685838377208853
SIZE+DD120+CHIP250+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.651696311346928,28.564043575903515,4.3188833886766105,8.332812922670316,0.6451472588419531,32.71259855549691,73.33333333333333,-0.8085485638027148,-8.793150618519052
SIZE+H03+DD60+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.467287629340998,33.970625830509945,5.136358625573103,10.330929003767894,0.6963544080059284,35.13058548347717,73.33333333333333,-2.692019051827588,-6.795034537421474
SIZE+H03+RET40+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.221551156689127,34.43134230714097,5.206018956839715,10.015532199849414,0.7035874613164698,34.431229526784215,75.0,-1.1769667660880536,-7.110431341339954
SIZE+H03+DD60+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.602635600058743,31.601211336348555,4.778103154055902,9.824532446002843,0.6896507841748829,34.20162087006084,73.33333333333333,-1.316651962395163,-7.3014310951865244
SIZE+DD120+CHIP250+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.74075394784927,28.955835768886143,4.378122368255585,8.362631579593685,0.645568240598992,32.79067953735873,71.66666666666667,-0.8545480915882333,-8.763331961595682
SIZE+H03+DD60+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.013190989247772,34.54365310601533,5.223000349629517,9.790190639618256,0.6808581887838042,34.30846022967041,73.33333333333333,-2.105108385517724,-7.335772901571111
H03+DD120+CHIP250+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.298293559863836,31.771889753613152,4.803909730746309,8.494383829117528,0.6506710477409495,33.42647310363832,71.66666666666667,-1.225100644527,-5.7720833808385805
SIZE+H03+RET40+DD120+CHIP250+DD60+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.575976578912774,35.985275844733486,5.440973707723703,9.135002871189071,0.653741892959988,33.64223220245803,76.66666666666667,-1.8357771498562376,-7.990960670000296
SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C03,7,full,120,2021-09-07,2026-08-10,4880.208333333333,,,14.189988265125564,34.55421729047264,5.224597654319461,8.965390610806102,0.6388210121284937,34.95599227062406,70.0,-1.6852617331209885,-8.160572930383266
SIZE+H03+RET40+DD120+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.106589602402089,36.90366082337002,5.579833516493546,9.52675608590854,0.6738810250003694,34.37516065136143,73.33333333333333,-1.5200533270122634,-7.599207455280826
SIZE+H03+RET40+DD120+CHIP250+DD60,6,full,120,2021-09-07,2026-08-10,4743.85,,,15.127817215448186,34.54699380096834,5.223505462706412,9.904311752741773,0.679508912720895,33.80590441911916,70.0,-1.4299252945812952,-7.221651788447595
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.868735370161792,34.88898905144984,5.275215144579216,9.593520225582576,0.679917533418359,33.6995977979214,70.0,-1.3274428160048777,-7.532443315606791
SIZE+H03+DD120+DD60+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.45204759794322,34.08454367163041,5.153583003150518,9.2984645947927,0.6620348560705875,34.02287739809113,71.66666666666667,-1.7483448181281052,-7.827498946396668
SIZE+DD120+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,12.664015763327392,28.307049311592035,4.280025855912715,8.383989907414675,0.6437999043639491,32.909665064835735,68.33333333333333,-1.2307479298921038,-8.741973633774693
H03+DD120+CHIP250+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.374473141047613,32.25078385085787,4.876318518249711,8.498154622797898,0.6536064794960336,33.87467472305641,68.33333333333333,-1.4428415941096515,-5.76831258715821
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.762113034670085,34.675781530207175,5.242978167367326,9.519134867302755,0.6777735407280933,33.634961526252624,73.33333333333333,-2.0274713897626206,-7.606828673886612
SIZE+CHIP250+ASSET_GROWTH+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.470768168709672,28.13219905772324,4.253588497527754,9.21717967118192,0.6773710869738072,33.15280448454768,73.33333333333333,-1.0774428342934677,-7.908783870007449
SIZE+H03+RET40+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.694186565388232,37.86320795069697,5.724917042145381,9.969269523242852,0.6911500819536628,34.967888799526925,75.0,-1.926029501893128,-7.156694017946515
H03+CHIP250+DD60+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.865884030320982,31.22367651777016,4.721019889486849,9.144864140834134,0.6727905892759714,32.75777076855923,71.66666666666667,-1.6158153684953105,-5.121603069121974
SIZE+DD120+CHIP250+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.331018516499746,28.800119349376956,4.354578045625795,7.976440470873952,0.6314282404687648,32.51231270667255,68.33333333333333,-1.0495931879447218,-9.149523070315414
H03+DD120+CHIP250+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,12.981221553545035,31.346794771781365,4.739635369493342,8.241586184051695,0.6448503024595629,33.74276844419958,70.0,-1.6700629472922213,-6.024881025904413
SIZE+H03+RET40+DD60+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.315057363549482,34.89646173360741,5.27634501412144,10.03871234942804,0.6951643868903502,35.78854110920001,75.0,-2.095604652370131,-7.087251191761327
SIZE+H03+RET40+DD60+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.642425779809535,37.56628769245341,5.680022699098956,9.96240308071058,0.6883444774673801,34.64881573352672,75.0,-2.904420289947785,-7.163560460478788
H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.850849801502914,31.382531576928898,4.745038774431649,8.105811027071267,0.6384092601538242,33.30425015886075,68.33333333333333,-1.2458164212432423,-6.160656182884841
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.465400833440668,33.91070361936359,5.127298387247774,9.338102446192892,0.6782454007592238,33.83271019254541,75.0,-1.1617034577769854,-7.787861094996476
SIZE+H03+RET40+CHIP250+DD60+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.844860949842008,37.035217173388965,5.599724836616412,10.245136113225596,0.6906175874188946,34.41176855009309,73.33333333333333,-1.9220470646869876,-6.880827427963773
SIZE+CHIP250+DD60+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.32075962097151,35.11751724790172,5.309768607882741,9.01099101308877,0.6507445306329303,33.4364615830837,70.0,-1.2651804862619065,-8.114972528100598
H03+CHIP250+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.870911500440377,30.653966784225485,4.634879777774893,9.236031722665482,0.6794624241237117,32.50858372886173,66.66666666666666,-1.6176406382746435,-5.030435487290626
H03+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,12.309388416123433,30.100667223476545,4.551220884189654,7.758167531933778,0.6374737284207566,32.347930094606724,70.0,-1.13917356129165,-6.50829967802233
SIZE+DD120+CHIP250+DD60+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,12.463788796066517,30.561319310184743,4.620871479699933,7.842917316366583,0.6169890150883984,33.906605327660685,71.66666666666667,-1.818719289881109,-9.283046224822783
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.26166649498666,34.63800650524075,5.237266583592402,10.024399911394257,0.6911644914965761,34.27291732597616,75.0,-1.9055642371714008,-7.101563629795111
SIZE+CHIP250+DD60+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.934650723055544,35.267916467686575,5.33250896991421,8.602141753141336,0.6359354234581097,33.18962755555164,71.66666666666667,-1.0413304971930124,-8.523821788048032
SIZE+H03+RET40+DD120+CHIP250+DD60+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.7879574475771,35.406579827039344,5.353474869848348,9.434482577728753,0.6631968103711954,33.58235315587069,73.33333333333333,-1.587742468421773,-7.691480963460616
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.492995186208034,34.45182037919442,5.209115241334196,9.283879944873838,0.6630071114894222,34.2307608030915,73.33333333333333,-1.8677597837065123,-7.842083596315529
SIZE+H03+RET40+DD120+CHIP250+DD60+C01+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.622937669621674,36.89861726741939,5.579070930833812,9.043866738787862,0.6530304823981824,33.267797383876086,75.0,-1.1933545455197567,-8.082096802401505
SIZE+RET40+DD120+CHIP250+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.457613875642592,33.2384594034395,5.025655061800053,8.431958813842542,0.6456174684250355,33.65757472867238,71.66666666666667,-1.2965595355079262,-8.694004727346826
H03+DD120+C01+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.191701892075134,33.75190526807474,5.103288076532901,8.088413815542232,0.6407463340984535,33.73197872979263,73.33333333333333,-0.934327592162818,-6.178053394413876
H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.082543018647296,31.26594737272203,4.727411242755571,8.355131775891723,0.647636477866248,33.03008547883599,68.33333333333333,-1.0566295364225835,-5.9113354340643856
