train_rank,bitmask,components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_period_label,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_period_label,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,platform_A_raw_mean,A_newcomer_no_decay_proxy,full_min_member_addition_pp,full_vs_best_single_pp,train_min_member_addition_pp,train_vs_best_single_pp,test_min_member_addition_pp,test_vs_best_single_pp,recent_min_member_addition_pp,recent_vs_best_single_pp,contains_new_proxy,same_B01_pair
255,695,SIZE+H03+RET40+CHIP250+DD60+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.696507393865552,37.80234570536451,5.715714670651114,9.98079272321444,0.6833365109727699,34.016823609513416,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.951582658734448,36.84317138343388,5.570687513175202,8.380895145559245,0.0928960145152349,34.016823609513416,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,18.40670964204792,39.27171913470503,5.9378839331674005,12.468825708880518,1.6290458163876118,21.475464983620476,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.697528207197359,36.56452696921727,5.528556477745651,2.1689717294517075,-0.3409940866236655,21.475464983620498,62.5,0.0132100304234285,0.1651253802928571,-1.0962159083390546,-7.145170817974929,-1.5732613533134234,-8.891887485233822,-0.8007613502312587,-4.429563293074414,-1.637639146385117,-14.107179708341326,True,True
256,175,SIZE+H03+RET40+DD120+DD60+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.86580108955481,37.01217123212511,5.596240290297317,9.269560799257492,0.6592116461770685,34.300838534176435,75.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.789829998628376,35.828148020711104,5.417215980731519,8.37261401789686,0.0915288551035311,34.300838534176435,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.536990230780958,38.82599402407846,5.870490296440663,10.666499934340296,1.5876468930948997,21.13738423526508,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.81076596106917,36.17188245613118,5.469188627367034,2.341577333702136,-0.3331049056696572,21.137384235265067,62.5,0.0120436551851666,0.1505456898145833,-2.504928242633767,-7.856402741931875,-2.3810719932066604,-8.900168612896207,-3.2094152693908224,-6.231889067614636,-3.1413952505410148,-13.934574104090895,True,True
257,625,SIZE+CHIP250+DD60+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.034201563771338,30.978157778440124,4.683897456100147,8.350304107671192,0.6368240258727911,33.222348231308985,66.66666666666666,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.857149318081932,29.831875193804255,4.510579529303204,8.346569788778726,0.0928362258808505,33.222348231308985,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.309197604948505,32.73416514213761,4.949405769491206,8.359791835457301,1.486328590336548,22.51689244735039,54.16666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.1197200674567759,29.78606123010167,4.503652457991373,-4.383932390534596,-0.6097122324489156,22.5168924473504,37.5,0.0074615715384,0.09326964423,-1.870866174655216,-8.775659433518175,-2.0314394251931915,-8.92621284201434,-1.9842626519835955,-8.538597166497631,-2.240128001525972,-16.95751825718608,True,False
258,495,SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C01+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.22521138331206,34.879300836488675,5.273750286477087,8.951461096834972,0.6574225507810966,34.27373444927333,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.442479412704277,33.772804675954134,5.106448067004266,8.33603134570001,0.0924062345422759,34.27373444927333,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.440944018511384,36.57435878454158,5.530043048222686,9.9109009702887,1.5549202966913065,21.506223546745783,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.911995779934131,34.187372141780244,5.169130667837173,-0.2571348879030426,-0.4393933309720981,21.506223546745783,62.5,0.011180007697625,0.1397500962203125,-1.5483448071349049,-8.174502444354395,-1.796299946405968,-8.936751285093058,-2.29973271259375,-6.987488031666233,-3.202224529039823,-16.533286325696075,True,True
259,377,SIZE+DD120+CHIP250+DD60+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.793979687968124,31.09549633898325,4.701639046454266,8.092340641513857,0.628738286373511,33.051845486680406,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.846377209898876,29.955645478794885,4.529293596393787,8.31708361350509,0.0919209604002868,33.051845486680406,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.712596302841634,32.84165084820797,4.965657608249044,7.74693869459259,1.4661297142118472,23.13452275277705,62.5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.3590088020871773,29.8243812742374,4.509446448664694,-6.868455250751872,-0.7124365159489952,23.13452275277705,37.5,0.0071643940655,0.0895549258187499,-0.9082658754805202,-9.03362289967551,-1.6249553814401452,-8.955699017287976,-1.267152501990907,-9.151450307362342,-2.6598296507006225,-19.44204111740336,True,False
260,231,SIZE+H03+RET40+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.364621051904342,35.118096196202025,5.309856144865746,10.054764907038596,0.6986962562770109,35.64514328664035,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.464415517108629,34.21659912518064,5.173549787727312,8.290865729381315,0.0917970686041081,35.64514328664035,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,18.31600411658705,36.49911298585183,5.518665883460797,12.797338233126254,1.6668583640878631,20.50082404583248,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,10.513644497636475,34.01899414734851,5.143671915079094,5.369972582557383,-0.210935751985504,20.500824045832463,62.5,0.0114923069676666,0.1436538370958333,-2.8293341282729365,-7.071198634150772,-3.722672716033573,-8.981916901411752,-2.1039664200413224,-4.101050768828678,-3.72964494291723,-10.906178855235648,True,True
261,239,SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.375231686595452,34.639479366224364,5.237489280173124,9.137742406422328,0.6617887882278088,34.724451892844954,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.352541629150071,33.659431756584574,5.089306081595588,8.263235547554485,0.0894555099517536,34.724451892844954,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.963665180074456,36.14082889588535,5.464493329057865,10.499171851016593,1.5816046639162449,21.06134581122613,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.5538389086753535,33.730723257308895,5.100085356505106,1.4537535521702476,-0.3696781181515772,21.06134581122615,62.5,0.0104034059401428,0.1300425742517857,-1.8788149368988984,-7.988221134767039,-2.0077419175690103,-9.009547083238582,-2.2981663821096614,-6.399217150938339,-3.916219030387136,-14.822397885622784,True,True
262,221,SIZE+RET40+DD120+CHIP250+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.732890094254143,33.430165926874444,5.054641088143415,8.678249006110727,0.6554778437014595,33.4653036307747,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.179139272768344,32.57126573790271,4.924775379570889,8.254363893197455,0.0909188766272247,33.4653036307747,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.59297115741295,34.74592791849073,5.253584301275799,9.339386856137152,1.545123999246388,22.793662868138465,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.7503677683914876,32.501501807746614,4.914227073331288,-4.1638593049398,-0.6079822039909942,22.79366286813848,50.0,0.0106476081861666,0.1330951023270833,-1.069237239299902,-8.44771453507864,-1.4777979410231996,-9.018418737595612,-2.382971299373933,-7.55900214581778,-2.479991914404017,-16.737445171591283,True,False
263,842,H03+DD120+ASSET_GROWTH+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,11.795798360652132,28.62228739337948,4.327689853878977,7.468108506773155,0.625154512585891,33.24751266552598,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.422361689552536,27.708162781933883,4.189474212628404,8.23288747692413,0.0911857840280863,33.24751266552598,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,10.822625530657898,30.02264850027483,4.539424453241554,6.283201077416344,1.4644116145454795,21.464825445512403,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.9309816989619132,27.65535921555957,4.181490313392607,-3.2505086144306943,-0.5688955391217133,21.464825445512403,62.5,0.0103283622978,0.1291045287225,-1.7897601901525606,-6.798358703182953,-2.0592419565238007,-5.192693243108318,-3.721799748696675,-9.289866949580103,-5.920362680314259,-19.526660052223725,True,False
264,959,SIZE+H03+RET40+DD120+CHIP250+DD60+C01+C02+C03,9,full,120,2021-09-07,2026-08-10,4743.825,,,14.357667622216258,36.967478276492486,5.589482715405665,8.768184906810594,0.645089864884447,33.34844763157064,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.671265477788328,36.04240366964632,5.449611434850524,8.221654042937804,0.0877726505411623,33.34844763157064,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.423781591221344,38.38461384442706,5.803753613277371,9.620027977943971,1.5343808719367111,21.686616981348283,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.882188820666274,35.72825421278416,5.402112036972966,-1.5199232163066914,-0.5011028441034433,21.686616981348276,50.0,0.0125507147487777,0.1568839343597222,-0.7739980757054123,-8.357778634378773,-1.0719973314319589,-9.051128587855263,-2.007986252294834,-7.278361024010959,-2.525250763909595,-17.796074654099723,True,True
265,895,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C02+C03,9,full,120,2021-09-07,2026-08-10,4743.825,,,14.015367961703497,34.57997241609153,5.228491829313038,8.786876132390457,0.6490148966005613,33.53648517638922,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.299998947898004,33.602212392864914,5.080654513801174,8.21934443409683,0.08850812212349,33.53648517638922,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.12647302569926,36.0778175580557,5.454966014778022,9.671507010921236,1.5306428655363142,21.817532259027335,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.059311330666458,33.57263501380617,5.076182414087492,-2.016871083421034,-0.5149749893978326,21.81753225902735,62.5,0.0103258089454444,0.1290726118180555,-1.162135015573277,-8.33908740879891,-1.6579219307258004,-9.053438196696238,-1.225746883478548,-7.226881991033696,-2.403186684179905,-18.293022521214063,True,True
266,882,H03+CHIP250+DD60+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.070491211604612,31.90280942984065,4.823704785791906,8.246786425812706,0.6448209711182639,33.14893531061005,66.66666666666666,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.87455191655707,30.81652602322221,4.6594587347111975,8.215093181845873,0.0907338796598385,33.14893531061005,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.37482245710398,33.56690315912848,5.075315757660226,8.299506699443754,1.4989031616303463,22.05858410666035,62.5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.1753391513218354,30.81690513047099,4.659516055727213,-3.4841769044053783,-0.5771814672819013,22.058584106660327,50.0,0.009910862186,0.1238857773249999,-1.432162280739007,-6.019680784143402,-1.7720413584608714,-5.210487538186575,-1.5582668404073043,-7.273561327552693,-1.9627571598381184,-19.76032834219841,True,False
267,951,SIZE+H03+RET40+CHIP250+DD60+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.230869674908815,37.731681280399634,5.705030209596425,9.52583946531239,0.6679732379066514,33.7289137261601,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.746076986309316,36.85098129544392,5.571868371871122,8.174208614438195,0.0865346982124567,33.7289137261601,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.53703704230804,39.08083870416159,5.9090228120692325,11.628014230238808,1.587941420017872,21.57161576771205,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.561326771803103,36.74602661508069,5.555999224200199,1.0053275476029035,-0.3911336682853724,21.57161576771206,62.5,0.0136358041205,0.17044755150625,-0.7539014003178757,-7.600124075876977,-0.8514527996762666,-9.098574016354872,-0.8408114786417098,-5.270374771716124,-1.163644181848804,-15.27082389019013,True,True
268,313,SIZE+DD120+CHIP250+DD60+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.339865150603798,33.79908908716915,5.110422269979977,8.22944288062382,0.6203730450992935,33.545044818061584,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.099212749153295,32.60012342674064,4.929138662123185,8.170074087030113,0.0843285895176566,33.545044818061584,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.713644412431178,35.635802439314965,5.388133328824423,8.325511083606754,1.4880280160777233,22.28624417508983,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.8085678812738646,33.18249656961054,5.017193481325114,-4.208625600051249,-0.6118550816912132,22.28624417508983,37.5,0.0084848907846,0.1060611348075,-1.0291071967620071,-8.896520660565548,-1.37270723393185,-9.102708543762954,-1.921548014130872,-8.572877918348178,-1.3644271608009282,-16.782211466702734,True,False
269,425,SIZE+DD120+DD60+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.306101476298103,35.01184183528669,5.293790485495348,8.012310990802757,0.6171325475934603,32.701121954513226,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.31082247971267,34.05954424588454,5.149803089977742,8.161019389734928,0.085233869103577,32.701121954513226,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.29876885397336,36.470680695647445,5.514366921181893,7.784401932791468,1.461499561940174,21.848267104809104,62.5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.089147658131998,33.80943753630355,5.1119869554890975,-3.022839297357099,-0.5571850101362247,21.84826710480912,50.0,0.0107479896138,0.1343498701725,-1.602426846504022,-9.113652550386613,-1.8926229434803865,-9.11176324105814,-1.914541882171358,-9.113987069163464,-0.8659030378096197,-15.596425164008584,True,False
270,598,H03+RET40+CHIP250+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.460086176866405,34.174544548119755,5.167191135675707,9.2928950411907,0.689337316173392,33.30327985764448,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.20568819055225,33.36578207450658,5.044906249665395,8.160781940886855,0.0904340236734703,33.30327985764448,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.408406453481998,35.413499826846305,5.354521173819162,11.053885279662836,1.6186736304129148,21.375094982119336,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.360505062497412,33.18045055036592,5.016884123215327,1.3436209392820857,-0.3819723046666956,21.375094982119325,62.5,0.0119556790279999,0.14944598785,-2.081139899622785,-4.9735721687654095,-2.786246234758794,-5.264798779145593,-1.5853282703430978,-4.519182747333611,-4.721210740450808,-14.932530498510946,True,False
271,818,H03+CHIP250+DD60+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.776680704498878,35.02594636927357,5.295923091034164,8.480757613464714,0.641787816583691,33.9905345286659,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.282276260064254,33.90361157407303,5.126226069999842,8.156050190064413,0.0871444947747856,33.9905345286659,66.66666666666666,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.544585479897332,36.745267757665886,5.555884484959082,8.98870099493825,1.505517187481611,21.820145992346863,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.315531963849581,33.82125604694925,5.113773914298727,-2.798241950449145,-0.5588536792552734,21.820145992346863,50.0,0.0117806525292,0.147258156615,-1.2387268601798134,-5.785709596491394,-1.3022955213166156,-5.269530529968035,-1.1394311266752606,-6.584367032058196,-2.3153907790074792,-19.07439338824218,True,False
272,767,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C03,9,full,120,2021-09-07,2026-08-10,4743.825,,,14.10643797781655,34.728048397104864,5.250880917642256,8.855557060174293,0.6524758863528825,33.55119821130227,75.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.264860237396206,33.849693713995386,5.118073689556103,8.146786547840104,0.0864154219465533,33.55119821130227,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.413569361873677,36.07361301803855,5.454330288327429,9.959239073546248,1.541651047256842,21.834473907925155,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.3491483903852504,33.49394592491908,5.064284623847765,-1.715136233462515,-0.50003503286501,21.834473907925155,62.5,0.0107669025787777,0.1345862822347222,-1.2668958800847283,-8.270406481015074,-1.78028454748312,-9.125996082952962,-1.200772593150235,-6.9391499284086855,-2.142599194041778,-17.99128767125555,True,True
273,362,H03+DD120+DD60+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,12.348930917253387,30.89227761413029,4.670912375256499,7.678018541996888,0.6227524182226852,33.02607042935675,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.67094744831316,29.925041312557354,4.524666246458672,8.146281201854489,0.087568833417476,33.02607042935675,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,11.848777581777576,32.37400131015691,4.8949489980957255,6.953828583681849,1.4533600042382273,21.907015131167707,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.7195386327130572,29.877255418699782,4.517441019307408,-3.7979023865943504,-0.5874258022993953,21.907015131167707,50.0,0.0078513782525999,0.0981422281574999,-1.5798501549288275,-6.58844866795922,-2.145848231593442,-5.279299518177959,-2.145117174017294,-8.619239443314598,-3.846613817485696,-20.074053824387384,True,False
274,985,SIZE+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,12.212086584948263,30.132940719582603,4.556100636800889,7.655985948147376,0.6243529889843976,32.79868570031138,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.544229940886112,29.122299583001823,4.403291696949876,8.140938243936235,0.0876043340994454,32.79868570031138,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,11.696204351257572,31.681156928812733,4.790190927636485,6.906013423621088,1.459108267645062,23.237976013379196,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.824498282606417,29.013614866603533,4.386858567830454,-7.211356850436871,-0.7352194271753394,23.237976013379203,37.5,0.010851049617,0.1356381202125,-0.7066456314463094,-9.469977593041992,-0.7266542708169297,-9.131844386856832,-1.7327165870452743,-9.992375578333844,-2.207141102024525,-19.78494271708836,True,False
275,431,SIZE+H03+RET40+DD120+DD60+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.482467803932533,37.1677028759969,5.619756674850732,8.862711129081799,0.6456242551160298,34.218351551634086,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.59586446221772,36.17337578628887,5.469414418886877,8.126450043330841,0.0842716842246406,34.218351551634086,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.859532568723624,38.690927353847535,5.8500682159017465,10.009464352821876,1.5457021661734855,21.841957009525093,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.153667513398165,36.01542561260201,5.445532352625423,-0.2918648392272578,-0.4370174351718802,21.84195700952507,62.5,0.0126968787301428,0.1587109841267857,-1.8454472379712692,-8.263252412107569,-2.29773709257054,-9.146332587462226,-2.108634380814525,-6.888924649133056,-3.7738187567479806,-16.56801627702029,True,True
276,285,SIZE+RET40+DD120+CHIP250+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.143614262728857,36.52779546166027,5.523002673803032,8.620611588925826,0.6363038177286398,33.029097880091776,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.510087932938632,35.703375645788974,5.398350397643291,8.11173753529534,0.083285659921062,33.029097880091776,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.127601966445594,37.79073645618652,5.713959352175402,9.413642614270191,1.529792762126261,22.114548557782037,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.05022151819806,35.610531116277336,5.384312304781132,-2.3340907865830727,-0.5332227385335849,22.11454855778205,50.0,0.0118707791894,0.1483847398675,-0.7181364174724081,-8.505351952263542,-1.4310437856666225,-9.161045095497728,-2.0531951086993043,-7.484746387684739,-2.3819475878491696,-14.907676653234557,True,False
277,469,SIZE+RET40+CHIP250+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.058917723858318,33.9729453107413,5.136709330984085,8.922208392874234,0.6667179309124688,33.43824130120731,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.148052148681971,33.32246393153452,5.03835654644802,8.109695602233954,0.0874089705848444,33.43824130120731,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.473666383174775,34.969427423568725,5.287377426443592,10.186288956731184,1.5615683102617028,22.89962774384946,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.7951999163291303,32.814793318370135,4.961596749737565,-3.1663968334084345,-0.5622864194069704,22.89962774384944,50.0,0.0127719782236666,0.1596497277958333,-0.8252778525363951,-8.203755148315134,-0.9229949342814194,-9.163087028559112,-1.5360691987799004,-6.712100045223748,-1.88815017902145,-15.73998270005992,True,False
278,541,SIZE+RET40+DD120+CHIP250+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.11110850965764,37.32700912303134,5.643843779402338,8.4672647302553,0.631254806411048,32.812491873686845,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.62403910222239,36.48066582133862,5.515876672186399,8.108162430035993,0.0833679577416358,32.812491873686845,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.86762056801451,38.6235350320074,5.839878496839519,9.027742071174991,1.5109179763622629,22.132835640446324,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.139423666275082,36.22463371832097,5.477164618210131,-2.3377409519350496,-0.5327627794397363,22.132835640446316,50.0,0.0115090778042,0.1438634725524999,-1.2197634227568042,-8.658698810934068,-2.328830308440063,-9.164620200757074,-3.1051985820196237,-7.870646930779939,-3.560026206025176,-14.911326818586534,True,False
279,185,SIZE+DD120+CHIP250+DD60+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.451263471905287,34.13890188655406,5.1618019652469735,8.289461506658313,0.6240771645506095,33.22546684000465,75.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.084616588118816,32.94910009572344,4.981903934473383,8.102712653645433,0.0826285220215581,33.22546684000465,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.020736291403418,35.9615769703797,5.437390437921411,8.583345853482008,1.4967352935849936,22.35599221484631,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.4467410791802744,33.222249760976204,5.023204163859601,-3.5764630846793266,-0.58644813581011,22.35599221484629,50.0,0.0092788593246,0.1159857415575,-1.5524916999770235,-8.836502034531055,-2.1460357558403924,-9.170069977147634,-3.010008059276849,-8.315043148472924,-1.857674368641263,-16.15004895133081,True,False
280,633,SIZE+DD120+CHIP250+DD60+ASSET_GROWTH+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.38841118470009,30.994220483563296,4.68632613711477,7.702085047585319,0.6161252040395508,32.81541706051646,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,12.60907077200305,29.828881652829125,4.510126905907764,8.098943866095286,0.0848010710818796,32.81541706051646,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.04568459165507,32.77942039447523,4.9562483636446535,7.089436228010415,1.4445770761224637,22.91639776021639,58.333333333333336,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.434561767866598,29.86370018682365,4.515391468247736,-6.949953236114334,-0.7187481598560841,22.91639776021639,37.5,0.0068629762444999,0.0857872030562499,-0.7852806339335121,-9.423878493604049,-0.9576714479675914,-9.17383876469778,-1.270355607446886,-9.808952773944515,-2.5660208455797378,-19.523539102765817,True,False
281,606,H03+RET40+DD120+CHIP250+ASSET_GROWTH+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.104701351718248,34.05913882441347,5.149741790251317,7.954959561466931,0.6379698273368931,33.75585297020438,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.114083576141809,33.17383915790232,5.01588448067483,8.098199095466976,0.0867575464314822,33.75585297020438,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.090128960592292,35.41534256885611,5.3547997964110445,7.735329164181248,1.502285094253458,21.79764968063983,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.9458580737410067,33.30976114426871,5.03643588501343,-3.0905778112724227,-0.5693409476906512,21.797649680639807,62.5,0.0106080658191666,0.1326008227395833,-1.7452007941585093,-6.311507648489177,-1.7853641354579075,-5.327381624565472,-3.318556115481588,-7.837738862815199,-4.434198750554509,-19.36672924906545,True,False
282,689,SIZE+CHIP250+DD60+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.134256127263228,35.58147532759114,5.3799190695317805,8.754337057731448,0.6451173837285162,33.349049490886614,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.353649421896195,34.764450958189336,5.256384984878228,8.09726443701797,0.084490732847745,33.349049490886614,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.346687818577973,36.83308712752584,5.569162773681907,9.777525044896066,1.520754811010028,22.68536529018569,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.6010393193854235,33.886875236599536,5.12369553577385,-3.5226562163884263,-0.576423084822769,22.68536529018569,50.0,0.0114664019843999,0.1433300248049999,-1.2089302195944622,-8.37162648345792,-1.3419902739718026,-9.175518193775098,-1.8158288678627912,-7.120863957058866,-2.1682377810308484,-16.09624208303991,True,False
