formula,net_excess,gross_excess,turnover,annual_cost,periods,coverage,rank_ic,ic_mean,ic_ir,absolute_max_drawdown,excess_max_drawdown,run,objective
"TsMax(cal_20d_amt_ma,20)",-0.2006675499200821,-0.1820010656118393,0.1234555840492248,0.0186664843082427,120,1.0,-0.0872473791241645,-0.0334465578198432,-0.3279112680978182,0.6286836862564087,0.6164972186088562,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsMax(obv,20),40)",-0.2659508650302887,-0.2236761975288391,0.279594361782074,0.0422746675014495,120,1.0,-0.0714730322360992,-0.0320108160376548,-0.4238590218216781,0.6366615295410156,0.6697302460670471,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsPctChange(a_share_market_val,50),40)",-0.336146754026413,-0.2628255665302276,0.4849284887313843,0.0733211874961853,120,1.0,-0.0765793174505233,-0.0504697896540164,-0.3712976247925067,0.7122207880020142,0.7525452375411987,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsPctChange(a_share_market_val,50),50)",-0.3325935446977615,-0.2626328301429748,0.462703138589859,0.0699607145547866,120,1.0,-0.0768099129199981,-0.0495775006711483,-0.3634752265049429,0.7086411714553833,0.7477363348007202,eff40_s9811,aligned_ic_efficiency
"TsPctChange(cal_limit_up,50)",-0.3224390117168426,-0.2605503058433532,0.4093168377876282,0.0618887058734893,120,1.0,-0.0787688717246055,-0.0498101413249969,-0.3481702351134581,0.7260472178459167,0.7418920993804932,eff40_s9811,aligned_ic_efficiency
"TsDiv(ratio_bm_ttm,50)",-0.0012690185308456,0.0753782647848129,0.5069264769554138,0.0766472833156585,120,1.0,0.0876836031675338,0.0450387597084045,0.3556553914003761,0.2803499102592468,0.0975751876831054,eff40_s9811,aligned_ic_efficiency
"TsEMA(TsDiv(ratio_sp_ttm,50),10)",0.0219417817354202,0.0896585565805435,0.4478622674942016,0.0677167748451233,120,1.0,0.0810000449419021,0.0521968863904476,0.3724270059819057,0.2817312479019165,0.0962512493133544,eff40_s9811,aligned_ic_efficiency
"TsPctChange(low,50)",-0.31022547082901,-0.2500385248661041,0.3980618119239807,0.0601869459629058,120,1.0,-0.080442264676094,-0.0489301867783069,-0.340905544542655,0.7183021903038025,0.7322508096694946,eff40_s9811,aligned_ic_efficiency
"TsStd(amount,50)",-0.2037876781582832,-0.1867305672168731,0.1128115803003311,0.01705711094141,120,1.0,-0.0875758454203605,-0.0346249118447303,-0.3263674962686276,0.6280553340911865,0.619321346282959,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsMinDiff(bbiboll_up,10),40)",-0.3413789939403534,-0.2255033004283905,0.7663736343383789,0.1158756935119628,120,1.0,-0.0621923692524433,-0.0339425764977932,-0.4336809771915775,0.6875335574150085,0.7001481056213379,eff40_s9811,aligned_ic_efficiency
"TsPctChange(ratio_market_cap_total,30)",-0.3585062447547912,-0.2795667207241058,0.5220867991447449,0.0789395240306854,120,1.0,-0.079951174557209,-0.0538015775382518,-0.3684297329310966,0.7317850589752197,0.7695194482803345,eff40_s9811,aligned_ic_efficiency
"TsPctChange(a_share_market_val,30)",-0.3585062447547912,-0.2795667207241058,0.5220867991447449,0.0789395240306854,120,1.0,-0.079951174557209,-0.0538015775382518,-0.3684297329310966,0.7317850589752197,0.7695194482803345,eff40_s9811,aligned_ic_efficiency
cal_20d_vol_std,-0.2612204897403717,-0.2190719032287597,0.2787604928016662,0.0421485865116119,120,1.0,-0.0660592094063758,-0.0326305441558361,-0.4511675909927959,0.5985873937606812,0.6536914110183716,eff40_s9811,aligned_ic_efficiency
"TsPctChange(ratio_ps_lyr,50)",-0.3337450258255005,-0.2724213051795959,0.4055801630020141,0.0613237206459045,120,1.0,-0.0777979046106338,-0.0480425655841827,-0.3657766554659869,0.7109111547470093,0.7513114213943481,eff40_s9811,aligned_ic_efficiency
cal_10d_120d_turnover_ratio,-0.3060860059261322,-0.2146112287044525,0.6049919128417969,0.0914747772216797,120,1.0,-0.0687527284026146,-0.0474557355046272,-0.4135409413193845,0.5972565412521362,0.6656198501586914,eff40_s9811,aligned_ic_efficiency
"TsDiv(ema10,30)",-0.3628837785243988,-0.2793058168888092,0.5527642965316772,0.0835779616355896,120,1.0,-0.0764986053109169,-0.0514025948941707,-0.3702685318363316,0.7204083204269409,0.7593692541122437,eff40_s9811,aligned_ic_efficiency
"TsPctChange(Rank(swl),30)",-0.2446317472457886,-0.1773534125089645,0.4449625313282013,0.067278334736824,120,1.0,-0.0769244134426117,-0.0405222252011299,-0.3853037546564554,0.5382945537567139,0.5929191708564758,eff40_s9811,aligned_ic_efficiency
"TsPctChange(book_to_market_ratio_lyr,40)",0.02336623005867,0.1044102251529693,0.5360052585601807,0.0810439950942993,120,1.0,0.0840408280491828,0.0485498309135437,0.3699638066986563,0.2771763205528259,0.0898146033287048,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(dkx,30)",-0.2493573220252991,-0.1949787533283233,0.3596466183662414,0.0543785686969757,120,1.0,-0.0862655863165855,-0.0291755851358175,-0.3003665450206477,0.6888754367828369,0.6875830888748169,eff40_s9811,aligned_ic_efficiency
"TsDiv(ema60,20)",-0.3149508588552475,-0.254951137304306,0.3968235552310943,0.0599997215509414,120,1.0,-0.0834641978144645,-0.0493974462151527,-0.3326443144173984,0.7110191583633423,0.7334145307540894,eff40_s9811,aligned_ic_efficiency
"TsPctChange(ema120,10)",-0.3117604305267334,-0.2572593677043915,0.3604567646980285,0.0545010628223419,120,1.0,-0.0817461535334587,-0.0475489646196365,-0.3202306936474948,0.7089658975601196,0.7453473806381226,eff40_s9811,aligned_ic_efficiency
"TsPctChange(ratio_pcf_ocf_lyr,30)",-0.3680711806297302,-0.2898925495147705,0.5170544385910034,0.0781786311149597,120,1.0,-0.0768296346068382,-0.0485344566404819,-0.4291747343280058,0.6899363994598389,0.7688385844230652,eff40_s9811,aligned_ic_efficiency
bias20,-0.4085697614192963,-0.2935651803016663,0.7606123089790344,0.11500458111763,120,1.0,-0.063953623175621,-0.0492031872272491,-0.4185609510521351,0.7099306583404541,0.783740222454071,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(cal_limit_down,40)",-0.2484119349002838,-0.1948381125926971,0.3543242216110229,0.0535738223075866,120,1.0,-0.0853064283728599,-0.0327382013201713,-0.313240150256713,0.7120823860168457,0.704585611820221,eff40_s9811,aligned_ic_efficiency
"TsDelta(vol3,50)",-0.3646521597862243,-0.2755556809902191,0.5892624258995056,0.0890964787960052,120,1.0,-0.0559539347887039,-0.0444948524236679,-0.4772166147830601,0.6962920427322388,0.7621684074401855,eff40_s9811,aligned_ic_efficiency
matapi,-0.2762325679779053,-0.2303994154930115,0.3031293153762817,0.0458331524848938,120,1.0,-0.0656760185956955,-0.0341160669922828,-0.4299901887832851,0.6259841918945312,0.6720101833343506,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(ema20,40)",-0.2187900299549103,-0.1761008137464523,0.2823360860347748,0.0426892162084579,120,1.0,-0.0898622423410415,-0.0299895722419023,-0.2998435761872279,0.6874250173568726,0.6686816811561584,eff40_s9811,aligned_ic_efficiency
vol10,-0.3184080739974975,-0.2588185572624206,0.3941105604171753,0.0595895167350769,120,1.0,-0.0784396976232528,-0.0529334656894207,-0.3428740155162277,0.6862173080444336,0.7505099773406982,eff40_s9811,aligned_ic_efficiency
"TsPctChange(amv3,50)",-0.3081021301746368,-0.2481806302070617,0.3963062167167663,0.059921499967575,120,1.0,-0.0786263197660446,-0.0524404011666774,-0.3312959504918488,0.712791919708252,0.7247776389122009,eff40_s9811,aligned_ic_efficiency
"SLog1p(TsPctChange(a_share_market_val,50))",-0.3240993990182876,-0.2623471426963806,0.4084143936634063,0.061752256321907,120,1.0,-0.0807792320847511,-0.0532051511108875,-0.322336707760068,0.7235352396965027,0.7458306550979614,eff40_s9811,aligned_ic_efficiency
"TsDiv(wma10,40)",-0.3526794024467468,-0.2727493000030517,0.5286382436752319,0.079930102443695,120,1.0,-0.0784212499856948,-0.0517195798456668,-0.3665064654742292,0.7207144498825073,0.7532950043678284,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(cal_20d_vol_std,40)",-0.2829569705486298,-0.2232919764518738,0.3946097493171692,0.0596649940967559,120,1.0,-0.0642975270748138,-0.0305099375545978,-0.4531299189661447,0.6050362586975098,0.666279673576355,eff40_s9811,aligned_ic_efficiency
"TsVar(cal_10d_120d_turnover_ratio,10)",-0.2286101619243622,-0.1375470900535583,0.6022689938545227,0.0910630718708038,120,1.0,-0.0586735531687736,-0.0274790190160274,-0.4870376172185146,0.4798210263252258,0.5129287242889404,eff40_s9811,aligned_ic_efficiency
"TsDiv(TsSum(pb_ratio_lf,10),20)",-0.3825096209049225,-0.2798384642601013,0.6790420413017273,0.1026711566448211,120,1.0,-0.0656037330627441,-0.0504641644656658,-0.4024229499687838,0.7069180011749268,0.7592106461524963,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(dkx,40)",-0.2294229111671447,-0.1833467531204223,0.3047364950180053,0.0460761580467224,120,1.0,-0.0886174067854881,-0.030242446810007,-0.3013579948016489,0.6891683340072632,0.6762555837631226,eff40_s9811,aligned_ic_efficiency
"TsSum(cal_5d_return,50)",-0.287371939086914,-0.2333039045333862,0.3575928211212158,0.0540680345535278,120,1.0,-0.0805126577615737,-0.0456918887794017,-0.3166681296960014,0.7101225852966309,0.7102755308151245,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsMax(obv,30),40)",-0.2541506456851959,-0.2141013121604919,0.2648765444755554,0.0400493335247039,120,1.0,-0.0700581446290016,-0.0305333267897367,-0.4033403041621143,0.6307467818260193,0.6539201736450195,eff40_s9811,aligned_ic_efficiency
"TsSum(amount,40)",-0.1910916754603386,-0.1751141881942749,0.1056712120771408,0.0159774872660636,120,1.0,-0.0896715894341468,-0.0328259952366352,-0.3044433720107379,0.6207863092422485,0.6055976152420044,eff40_s9811,aligned_ic_efficiency
"TsMax(TsPctChange(a_share_market_val,50),10)",-0.2833570526361465,-0.2298995375633239,0.3535549938678741,0.0534575150728225,120,1.0,-0.0825563967227935,-0.0489798001945018,-0.3163023040082218,0.7025443315505981,0.7074574828147888,eff40_s9811,aligned_ic_efficiency
"TsEMA(cal_5d_min_low_ratio,20)",-0.091861030241847,-0.0037699549645185,0.582612931728363,0.0880910752773284,120,1.0,0.0847136378288269,0.0469679497182369,0.3115642037308044,0.2186813950538635,0.2848321199417114,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(cal_20d_vol_std,20)",-0.272581485915184,-0.1931496602296829,0.5253427624702454,0.0794318256855011,120,1.0,-0.0560116432607173,-0.0286261793226003,-0.4845754391177922,0.5596835613250732,0.6132311820983887,eff40_s9811,aligned_ic_efficiency
"Rank(TsMinDiff(hma3,30))",-0.2849836911678314,-0.2215521919727325,0.4195204973220825,0.0634314991950988,120,1.0,-0.0863379016518592,-0.0418810881674289,-0.2917162315423274,0.7277016043663025,0.7222261428833008,eff40_s9811,aligned_ic_efficiency
"TsMad(amount,50)",-0.1934854228377342,-0.1775472378730773,0.1054112762212753,0.0159381849646568,120,1.0,-0.0864966213703155,-0.0332197844982147,-0.3116891723503232,0.6209254264831543,0.6057769060134888,eff40_s9811,aligned_ic_efficiency
"TsMed(amount,30)",-0.2102515291213989,-0.1727810114622116,0.2478208839893341,0.0374705176591873,120,1.0,-0.0902187079191207,-0.0315612033009529,-0.2892958158547765,0.600983738899231,0.5941504240036011,eff40_s9811,aligned_ic_efficiency
cal_12d_vol_ma,-0.2535286486387252,-0.2174001860618591,0.2389448583126068,0.0361284625768661,120,1.0,-0.0627582222223281,-0.0329101309180259,-0.4203562679493409,0.6098461151123047,0.6495755314826965,eff40_s9811,aligned_ic_efficiency
"TsVar(amount,10)",-0.2792926029682159,-0.2313035917282104,0.3173876404762268,0.0479890112400054,120,1.0,-0.0990245044231414,-0.0163579452782869,-0.3125052264468637,0.6846292018890381,0.6902089715003967,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsPctChange(ema3,50),40)",-0.3281657292366028,-0.2581084442138672,0.4633418321609497,0.0700572850227355,120,1.0,-0.0721384957432746,-0.0418041497468948,-0.3434171761286277,0.7049806118011475,0.7381736040115356,eff40_s9811,aligned_ic_efficiency
"TsEMA(TsPctChange(a_share_market_val_in_circulation,20),10)",-0.3423458732128143,-0.2550684213638305,0.5772318243980408,0.0872774518489837,120,1.0,-0.0743612125515937,-0.0384566448628902,-0.3575352846583819,0.7036697864532471,0.7299293279647827,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsMinDiff(TsPctChange(a_share_market_val,50),40),40)",-0.3157667939186096,-0.2360703063011169,0.5270931720733643,0.0796964876174926,120,1.0,-0.0687150508165359,-0.0481681376695632,-0.3700334946632905,0.6759665012359619,0.7198114395141602,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(lma5,40)",-0.239309706044197,-0.186549534201622,0.3489429354667663,0.052760171842575,120,1.0,-0.0814371183514595,-0.0311751011759042,-0.3077091101283902,0.6894256472587585,0.6826694011688232,eff40_s9811,aligned_ic_efficiency
"TsWMA(volume,20)",-0.2523929549217224,-0.22051926612854,0.2108048200607299,0.0318736887931823,120,1.0,-0.0624475255608558,-0.0327529236674308,-0.4153682225696834,0.6128568053245544,0.6550799608230591,eff40_s9811,aligned_ic_efficiency
roc,-0.4174991323471069,-0.2985014247894287,0.7870218753814697,0.1189977075576782,120,1.0,-0.0588628835976123,-0.0478276424109935,-0.4035856233803776,0.7160527110099792,0.7841975092887878,eff40_s9811,aligned_ic_efficiency
"Sub(ratio_pe_ttm,dpo)",-0.0311092608332633,0.045838922560215,0.5089165568351746,0.0769481833934783,120,1.0,0.0768906623125076,0.0320324748754501,0.3605370428962942,0.3357532620429992,0.192247211933136,eff40_s9811,aligned_ic_efficiency
"TsVar(amount,20)",-0.2438613597035408,-0.2126627111434936,0.2063402682542801,0.0311986485600471,120,1.0,-0.0969996079802513,-0.0160047672688961,-0.2945341215918599,0.672249436378479,0.6693671941757202,eff40_s9811,aligned_ic_efficiency
"TsDiv(dkx,20)",-0.3501324262619019,-0.2596689105033875,0.5983036756515503,0.0904635157585144,120,1.0,-0.0719833970069885,-0.048103954643011,-0.3553791999249655,0.7082705497741699,0.7364835739135742,eff40_s9811,aligned_ic_efficiency
"TsPctChange(swl,50)",-0.2826241511821746,-0.2290852332115173,0.3540933728218078,0.0535389179706573,120,1.0,-0.0767193660140037,-0.0455285347998142,-0.3138577591387343,0.7014592289924622,0.7020096778869629,eff40_s9811,aligned_ic_efficiency
"TsStd(cal_10d_vol_std,10)",-0.2641204776763916,-0.1911242258548736,0.4827794432640075,0.0729962518215179,120,1.0,-0.0616446509957313,-0.0277807209640741,-0.4671762903724352,0.5541203618049622,0.603783369064331,eff40_s9811,aligned_ic_efficiency
"TsDiv(Rank(maudl),30)",-0.2443757680892944,-0.1678104329109191,0.5063844919204712,0.0765653351783752,120,1.0,-0.0726214423775672,-0.0384477861225605,-0.3653253850151004,0.5120707750320435,0.5744917392730713,eff40_s9811,aligned_ic_efficiency
"TsDiv(a_share_market_val,10)",-0.3860564290523529,-0.2559356474876403,0.8605871796607971,0.1301207815647125,120,1.0,-0.0513463430106639,-0.0477829799056053,-0.4507006274353158,0.6591466665267944,0.7497801780700684,eff40_s9811,aligned_ic_efficiency
"Inv(TsIr(a_share_market_val,10))",-0.3201439211368561,-0.2072917020320892,0.7463771104812622,0.1128522191047668,120,1.0,-0.0759185329079628,-0.0449407137930393,-0.3127648615978891,0.6387995481491089,0.6811060309410095,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(cal_20d_avg_turnover,40)",-0.2609094408988953,-0.202216694355011,0.3881795406341553,0.0586927465438842,120,1.0,-0.0727201029658317,-0.0419226214289665,-0.3353334413216434,0.6116485595703125,0.6636487245559692,eff40_s9811,aligned_ic_efficiency
"TsDiv(vma5,30)",-0.3680209585189819,-0.2736706244945526,0.6240101456642151,0.0943503340244293,120,1.0,-0.0687585696578025,-0.0486149191856384,-0.3596645547920665,0.7119491100311279,0.7519539594650269,eff40_s9811,aligned_ic_efficiency
"TsWMA(TsMean(cal_20d_amt_std,20),10)",-0.1927642763257026,-0.1685241132974624,0.1603185385465622,0.0242401630282402,120,1.0,-0.0811482146382331,-0.0306841190904378,-0.3129719207374926,0.6136232018470764,0.5894544124603271,eff40_s9811,aligned_ic_efficiency
"TsStd(TsSum(cal_20d_amt_ma,10),50)",-0.1932694191455841,-0.1663517045974731,0.1780272126197815,0.0269177145481109,120,1.0,-0.0725231692194938,-0.0314205214381217,-0.3246311942515246,0.5838680267333984,0.5784893035888672,eff40_s9811,aligned_ic_efficiency
"TsMad(TsPctChange(a_share_market_val,50),10)",-0.3043683624744415,-0.2014885818958282,0.6804218292236328,0.1028797805786132,120,1.0,-0.0772607401013374,-0.0435254201292991,-0.3178470734305646,0.6405649781227112,0.6646422147750854,eff40_s9811,aligned_ic_efficiency
"TsSum(amount,50)",-0.1769789118647575,-0.1630085456371307,0.0923966020345687,0.0139703662276267,120,1.0,-0.0858723446726799,-0.031588826328516,-0.2946070294652855,0.6027697324752808,0.5821958184242249,eff40_s9811,aligned_ic_efficiency
"TsPctChange(Abs(wma20),20)",-0.3098788687705994,-0.2290045738220215,0.5348829030990601,0.0808742949485778,120,1.0,-0.0748115554451942,-0.0466972850263118,-0.3485194770097717,0.6876845359802246,0.6957907676696777,eff40_s9811,aligned_ic_efficiency
"TsMed(turnover,10)",-0.2984974669218063,-0.239541288614273,0.3899218142032623,0.0589561783075332,120,1.0,-0.0731788352131843,-0.0509432889521122,-0.3344411029373426,0.6703847646713257,0.7266846299171448,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsDiv(vol5,40),40)",-0.3192188430547714,-0.1959879595041275,0.8150190711021423,0.1232308835506439,120,1.0,-0.0454169549047946,-0.0410152524709701,-0.5087257270607509,0.5727404356002808,0.6291763782501221,eff40_s9811,aligned_ic_efficiency
"TsDelta(cal_5d_turnover_sum,50)",-0.3488297575950623,-0.2639684915542603,0.5612517595291138,0.084861266040802,120,1.0,-0.0545127801597118,-0.0414031520485878,-0.4411712005167313,0.6893038749694824,0.7496997117996216,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(Rank(obv),40)",-0.2303994525432586,-0.1789850127696991,0.3400425910949707,0.0514144397735595,120,1.0,-0.0633858367800712,-0.0282520521432161,-0.4016950600610414,0.5822942852973938,0.5962714552879333,eff40_s9811,aligned_ic_efficiency
"TsPctChange(TsEMA(ratio_ps_ttm,40),10)",-0.3597052838802337,-0.2777260994911193,0.5421903729438782,0.0819791843891143,120,1.0,-0.075903981924057,-0.0480431318283081,-0.3569649981388467,0.7085996866226196,0.7590821385383606,eff40_s9811,aligned_ic_efficiency
"TsSum(tapi,10)",-0.2540174054861068,-0.2121157944202423,0.277127057313919,0.0419016110658645,120,1.0,-0.0611050389707088,-0.0321491211652755,-0.409810184438146,0.6005971431732178,0.6417971253395081,eff40_s9811,aligned_ic_efficiency
"Abs(TsDiv(TsEMA(ratio_market_cap_float,20),50))",-0.2913781502723693,-0.2335086071491241,0.3827350735664367,0.0578695431232452,120,1.0,-0.0778852403163909,-0.0427999086678028,-0.3120101983143158,0.6817794442176819,0.7014276385307312,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(TsPctChange(a_share_market_val,40),40)",-0.32004691157341,-0.2421550583839416,0.5151577591896057,0.0778918531894683,120,1.0,-0.0694289952516555,-0.0463734678924083,-0.3448015751932872,0.690375804901123,0.7413438558578491,eff40_s9811,aligned_ic_efficiency
"TsMinDiff(Rank(ratio_pcf_ocf_lyr),40)",-0.2605727622985839,-0.1979401695728302,0.4142367243766784,0.0626325927257537,120,1.0,-0.0568343959748744,-0.0360571108758449,-0.4391379472895104,0.5454817414283752,0.6235815286636353,eff40_s9811,aligned_ic_efficiency
